"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"357",4.50497505209611,1.70602369910421,1.97485763058916,1.08612404620428,0.0960758956228053,0.049073503110746,0.596489077128332
"123036",76.2120978518197,64.9147044118811,716.452494430814,446.487713062542,7.96506278416212e-05,0.296361888080073,0.596599745456219
"55632",82.9124920286115,129.588995222894,89.3582175504418,121.707989624859,0.96246589354976,0.0164165566866785,0.596631147778184
"79925",6.63493552338604,5.17373568503575,40.1928318706452,43.8607322358961,0.000196617037815505,0.797952324447382,0.596646739512846
"196549",3.54938904934764,1.34355275746392,1.97731124784137,1.06893168958887,0.243889811908931,0.0397684942762588,0.596716998672257
"51690",21.5001714790022,44.2880549411573,9.07420235359414,13.650856353832,0.00723952113961125,0.0827186393719692,0.596736338193622
"23172",66.3320373774868,156.57402781463,51.9229704739553,139.037412248735,0.150859210831425,4.16511648050095e-05,0.59678832534576
"2931",104.015117065487,97.764296999701,97.3153949693772,73.6178470357492,0.400192813200551,0.412142350568814,0.596867003270404
"101927898",16.9417503098552,20.9047757684817,19.7284398847861,18.1555447355159,0.983623209209223,0.817364373106136,0.596896795119035
"170371",136.368191210942,47.7147345947501,62.4991562280769,39.0815859300714,0.380374565783911,0.187866620649689,0.59724281441285
"85415",25.2088890114296,16.3690114669202,3.02912820247537,2.98223888209192,0.000988121051106514,0.570630882487967,0.597280178338143
"121006",1.16798114660341,1.90556539872728,1.25194279718036,1.49302354109608,0.767153447445129,0.276361145465643,0.597314540254409
"100505648",4.57634219927381,6.97707935593935,11.3274984935779,11.1660289905245,0.120792502258306,0.621337990280136,0.597387476381292
"55024",923.77577331784,998.20632564499,62.9616954441416,29.7879948943213,0.00331431023808057,0.666930978581205,0.597404253051813
"2350",6.01898652414037,2.87213204278605,2.86778962251901,2.37529080113788,0.380247843526012,0.381722150687865,0.597431799917205
"101929422",2.06933995857132,2.20308417493242,1.42836393999912,1.05474269028636,0.134668569745881,0.727018784861537,0.597440850175306
"92675",98.1810621624598,146.500318758928,61.3105683414432,110.907059747672,0.0648210606651072,0.0219573019104498,0.597455638405687
"3099",540.754418859292,248.850030428596,283.401400391433,152.09122284806,0.00357524295343506,0.00105070094823532,0.597462236748579
"9958",1262.85433806627,1208.55792661448,1588.14568170504,1392.1393348799,0.048838671542006,0.303241223275063,0.597501368988922
"57216",3.80838050457408,5.18338236043332,0.988320518011394,2.32484734465408,0.0627478958221207,0.276096934502472,0.597591915139604
"8631",63.4799123264078,34.2359607403709,220.85018742546,102.234714679692,3.01529031995729e-05,0.00106377325141385,0.597640283250979
"102723811",1.69644210098886,1.31744922113897,1.25332812713973,1.29740639011353,0.559988365087882,0.687427089917713,0.597679367079232
"3802",9.22122598333648,5.24498216109293,5.08098570331138,5.91334151835735,0.724333330938014,0.759667306387146,0.597717571836033
"84324",83.0363569860822,110.100258914463,61.4769549421737,102.599866171737,0.401335159776937,0.0944697558546899,0.5977781933696
"92822",132.640182140598,147.746324400629,288.563629342946,271.756484837116,0.00190496833285179,0.879460674945052,0.597785358361518
"158135",10.4564074789335,12.0168218182972,9.03402699782067,8.09795167154174,0.266075017012243,0.949259036354224,0.597834147648916
"646300",1.75259903773498,2.4521980791257,1.79504051401399,1.71204477961238,0.643796157944261,0.690215772366108,0.598013489355056
"1910",1.25019536736252,3.01230222091711,0.98740190805918,4.52121425198625,0.887974659849312,0.0742106332890589,0.598047332084565
"118881",2.59669764614272,2.68101410552269,1.97586013594331,2.91999194158322,0.781138062801646,0.536143381355968,0.598254101607584
"114112",1.12545920971978,1.68867981683954,1.4266805873099,3.23037246939453,0.271538008976028,0.141643364678442,0.598254842576164
