ID	T1_1	T1_2	T1_3	T1_4	T1_5	T2_1	T2_2	T2_3	T2_4	T2_5	T2_6	T2_7	T2_8	T2_9	T2_10	T2_11	T2_12	T2_13	T2_14
11287	0	0	0	2	1	0	0	0	0	0	0	1	0	2	1	0	1	0	0
11298	2	1	0	5	4	1	2	3	2	0	2	4	0	2	1	0	0	1	3
11302	638	635	1006	551	913	6368	4496	2739	3032	2515	2594	1854	622	2108	1725	1336	2605	1628	591
11303	15449	18083	11897	15559	12473	4476	14151	14524	6313	9367	36913	14117	3207	6463	11445	8268	9743	14450	3419
11304	56	25	7	27	49	26	79	219	103	52	129	90	45	116	32	110	31	831	38
11305	3948	4004	4367	4484	4222	4469	4086	3141	3852	3688	3265	3243	2233	2992	3141	2686	3521	1739	1890
11306	2486	3847	4163	3677	2132	4173	3859	6799	4644	7515	4841	6230	8543	5433	4463	3873	4266	6624	4417
11307	2099	2855	1357	2355	1577	1831	3438	2936	2274	2098	7880	2240	620	1089	1668	2624	2206	2727	942
11308	2964	4070	4443	4440	3114	4458	3838	4547	4911	6759	6935	4939	6256	5427	4642	4243	4520	5337	4694
11350	6151	8760	9154	9163	9200	6039	8591	6474	8010	6992	7313	7996	11456	9238	5642	7119	7525	8585	9062
11352	6365	9164	8388	8397	6645	10261	9354	10356	9161	8156	6975	6995	9161	9987	5800	4677	6208	10994	6885
11354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11363	921	1433	1097	1332	759	593	720	830	983	768	892	1283	1430	2385	458	493	927	2904	1591
11364	1716	2981	3332	3176	2016	1532	1603	1919	1496	2334	1470	2205	2757	1990	963	786	1152	2291	1485
11370	3320	5071	5952	5234	3505	3700	2596	2967	2390	4775	2209	3184	1441	3058	1894	1436	1879	2036	1794
11409	1466	2192	2482	2237	1669	2005	1655	1645	1677	1571	1305	1812	1468	2257	1147	724	1085	992	1549
11416	3916	3832	5310	3442	3625	1675	1540	2785	1521	2090	1595	2014	2429	1756	1313	981	1314	2341	1368
11418	7	8	10	53	46	9	25	144	32	70	0	9	230	16	6	100	405	1	49
11419	182	407	622	331	251	5089	3430	2803	1854	2816	2224	4736	1557	5183	5780	1107	2421	2199	3330
11421	3356	5821	4219	6231	7890	700	1601	317	732	184	2167	1329	82	211	203	831	431	2237	341
11423	36	9	26	20	17	195	594	163	31	97	340	180	15	56	137	30	48	76	77
11425	2	3	1	3	0	3	10	2	1	6	4	3	0	1	2	2	2	0	0
11426	31709	47122	42454	41666	36688	30994	42680	33356	33114	34553	40061	31275	26357	28723	28818	24618	29919	43937	24180
11428	3605	5743	6323	5809	4347	5589	6524	7418	9247	10041	3979	8249	8025	6938	4556	4271	5542	6942	6946
11429	7256	13025	13586	12249	9206	14774	10151	9825	12035	16403	9532	15217	12852	14472	8018	4556	8980	13078	11585
11430	4403	5926	5603	5754	4056	3273	3703	5221	3314	5900	4077	5561	4659	5553	3651	3307	3933	4920	3516
11431	1679	2892	3047	5306	1784	1231	1811	2566	2877	1336	943	1831	1091	1141	2040	1984	1816	1058	2887
11432	2528	3044	3023	3144	2347	1629	2740	2291	2611	2349	4628	3428	2377	2706	2017	2314	2567	3273	1973
11433	958	1106	203	137	219	263	536	313	852	486	1923	633	401	772	508	1341	601	736	415
11434	2	2	3	1	1	39	14	13	0	10	5	1	0	4	28	0	5	8	3
11435	1	4	3	4	6	71	95	15	0	7	3	91	1	133	1	0	1	591	281
11438	4	9	8	7	10	43	202	432	9	65	31	84	23	70	42	71	164	364	444
11440	0	5	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11441	677	160	427	481	92	187	220	245	259	189	316	92	338	69	302	115	66	44	76
11443	71	108	60	77	44	120	431	206	126	92	117	188	65	843	41	51	76	795	445
11444	58	149	187	178	63	4331	2742	9953	3373	4889	2532	2585	4853	2674	3758	1891	2355	504	1220
11447	0	1	0	2	0	17	13	5	0	5	0	6	0	21	0	0	0	115	30
11448	0	0	0	1	1	15	1	9	11	0	1	7	14	13	13	1	5	6	1
11449	0	0	0	0	0	17	23	1	0	2	0	5	0	10	0	0	0	272	60
11450	1	1	0	0	0	61	75	48	43	63	11	533	34	20	77	5	69	862	19
11451	0	0	0	0	1	0	0	0	0	0	0	6	0	2	0	0	0	1	2
11459	12	109	4	16	4	4078	1255	175	12	197	19	445	10	853	8	9	5	46481	3265
11461	119247	168969	143171	135558	107538	319786	317037	233745	296822	328934	322940	210614	278377	295820	159383	176593	178678	224323	260555
11464	0	7	0	1	0	238	1217	299	69	440	18	558	1237	4210	114	104	83	5812	5117
11465	10203	14467	14304	9825	9882	9287	9872	14475	24476	17049	13180	16543	18223	16695	11465	14525	10733	13131	19758
11468	210	43	17	5	33	27	83	99	224	72	2206	211	281	159	545	603	202	449	83
11470	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11471	2	1	11	4	5	2	2	5	1	2	0	4	2	2	2	10	9	2	10
11472	2	31	8	0	6	534	475	65	34	104	14	30	51	183	9	38	16	1800	222
11474	26	52	12	24	17	207	127	82	37	22	10	85	20	19	25	19	11	12734	221
11475	4960	2180	343	219	498	2050	2028	4462	4503	2245	20015	2690	5252	1514	3976	5477	2387	3980	1691
11477	605	843	679	695	678	870	2062	782	1406	850	1302	772	1139	959	1058	960	1012	1024	876
11479	1385	1669	1583	1589	1211	2385	2837	2078	1609	2577	1884	1631	1648	1731	1280	982	1236	1272	961
11480	1530	2005	1930	2318	1405	3885	3283	2912	2834	3962	4489	3493	5900	3248	3081	2476	2543	3737	3476
11481	1228	1037	1419	1026	1206	859	862	941	950	784	425	727	6435	629	532	687	628	557	747
11482	740	429	164	191	236	334	1187	689	800	629	2264	757	146	508	487	771	601	768	324
11484	4	5	6	6	5	2	8	4	9	0	17	8	1	5	4	6	1	81	0
11486	437	487	381	460	377	425	451	476	824	493	902	463	771	905	528	520	531	873	299
11487	4755	7089	5291	6621	4404	4639	7822	6469	6100	5881	8297	6567	7587	5974	5376	5147	6788	6257	5323
11488	252	252	564	450	1836	341	448	419	232	197	277	377	109	270	891	213	292	277	291
11489	1515	1404	304	234	328	1315	2335	1777	1983	1160	4668	3360	429	857	614	2899	1676	3837	3566
11490	1107	1147	721	760	871	1142	1547	990	1418	631	3742	2287	1574	1415	1027	1482	1070	2715	730
11491	5113	6393	6686	5592	3635	5965	5153	4910	5058	5736	6916	6325	5102	5511	3235	3735	3863	6768	4569
11492	1642	870	268	300	313	1624	2023	1570	1937	1236	3485	2139	1395	1115	1619	1992	1884	3164	1384
11495	0	0	0	0	2	1	3	0	3	0	0	1	0	2	0	4	2	1	0
11496	3725	4206	4836	5705	4340	5162	5224	5175	5096	3619	5014	3658	3714	2203	4305	21765	5013	2578	1798
11497	2	0	0	2	0	0	0	2	1	1	4	1	0	2	2	1	4	3	0
11498	125	107	109	65	136	85	206	92	72	35	143	177	92	91	54	80	141	161	131
11499	56	28	28	41	23	1	7	16	6	6	12	20	19	10	11	17	5	50	49
11500	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
11501	3705	3272	797	483	747	123	664	482	873	381	3295	659	184	514	971	1158	268	291	487
11502	6719	7385	8326	6253	3640	2950	4009	4536	5163	5120	7304	4966	3925	3588	3925	3385	3136	5678	3913
11504	2357	1951	3290	3173	2574	5835	11448	18469	9216	8852	4167	18052	8374	9035	9599	6129	5717	8275	10399
11512	5789	8282	8975	8080	7569	2588	4215	3099	3460	3755	1857	3171	2435	2051	2095	2049	2258	1445	1955
11513	2255	2324	1480	1217	1200	1951	3635	4163	3666	1049	6377	3049	487	1250	2020	1710	2208	5563	1157
11514	28	44	102	230	153	14	374	41	22	62	39	35	42	43	76	3	57	65	15
11515	706	806	720	985	1044	1062	1158	938	526	834	1047	934	372	486	779	513	540	838	375
11516	1	12	2	5	0	4647	2811	1943	365	3968	225	1189	19779	3566	1787	3098	478	96	842
11517	5293	6441	15607	17662	20933	4591	13464	7261	9176	11190	1801	3867	9237	4438	5401	2593	3164	2745	1346
11518	7132	11581	11440	11089	9101	9031	11946	10101	9740	14829	10883	9333	8231	9489	7558	4397	9600	14297	9566
11519	697	491	1794	360	333	9272	5461	11284	9753	9443	5354	7348	6811	2610	3957	5446	7258	1647	2504
11520	5988	4701	2532	2490	2348	1918	2924	3846	4321	4284	11231	4109	3441	4203	4332	4175	2563	5436	3167
11522	31	10	4	12	1	11	5	3	6	6	77	88	8	0	0	14	34	196	0
11529	36	84	39	45	30	15	23	3	11	14	17	22	7	3	1	7	20	56	4
11532	6901	11431	13087	12342	7833	8591	6325	7458	9456	12219	5392	8860	13243	8462	5071	5181	5242	8195	7492
11534	3029	5273	6125	4610	5152	4382	3536	3512	8992	7722	2739	6861	5885	5416	3703	1629	3488	3563	5534
11535	1680	1645	1014	1215	1163	400	416	1274	1251	641	907	1250	241	583	432	369	102	372	1940
11536	0	0	4	0	2	2	17	3	2	4	0	17	1	5	0	5	3	9	5
11537	3	1	5	1	0	1	0	21	38	0	1	1062	169	0	0	2	282	5154	0
11538	12629	18877	15071	17988	14187	12452	17014	10194	15133	11555	11425	8794	18159	14160	11908	10006	12942	15525	12756
11539	55	28	86	20	19	73	374	736	160	332	207	191	25	754	262	84	430	858	123
11540	616	187	484	303	437	49	188	208	62	255	117	93	36	48	13	68	100	204	101
11541	62	36	11	8	8	18	35	63	11	15	92	97	17	19	41	15	14	130	11
11542	16	9	3	10	6	5	10	20	6	0	22	10	3	9	2	12	12	25	1
11544	1580	2779	3072	1937	1587	3183	3353	3081	3295	3928	1471	2886	3140	1993	1726	1866	2079	2157	3215
11545	11945	19447	22506	18282	13011	18497	19558	21401	28376	26501	8919	17034	20693	21245	12017	15575	11560	16162	18818
11546	1405	2365	3080	2244	1557	1801	1957	2148	3228	2980	1499	2950	2703	2190	2124	1280	1454	1859	3407
11548	3	31	3	19	11	2	22	30	8	39	1	57	5	5	3	2	12	36	50
11549	35	104	94	100	50	0	6	33	0	7	0	7	3	1	1	7	7	5	7
11550	52	39	28	21	22	2	45	37	8	7	97	12	11	3	11	9	18	26	5
11551	124	243	163	261	464	42	218	85	99	35	308	73	22	30	48	167	45	62	82
11552	2	5	8	13	14	1	11	2	1	1	6	0	0	2	1	5	0	4	0
11553	9	8	36	10	82	168	416	131	243	621	949	120	23	11	553	7	26	319	0
11554	176	759	262	322	195	3	21	68	9	72	6	27	23	23	27	7	17	36	11
11555	37	17	8	15	5	21	104	45	98	34	401	98	15	19	32	62	46	278	36
11556	3	3	2	0	1	0	2	0	0	0	0	5	1	0	0	0	2	29	0
11564	3839	6473	7661	6420	4693	4516	4075	4419	6471	7221	2827	5564	5784	5233	2958	1682	3094	3874	4857
11565	319	288	66	78	95	87	173	141	114	78	357	182	21	114	119	113	80	771	111
11566	4238	7390	7140	7832	4702	7061	5999	8644	8256	9925	5012	5029	6325	7144	4126	4401	4323	6958	5071
11567	105	214	61	130	47	122	74	14	38	8	62	8	18	7	10	29	32	66	14
11568	3624	1980	59	67	135	1646	4698	1359	2609	544	11128	2128	661	1970	1868	2513	1582	3591	749
11569	4506	5631	5922	6044	4179	6453	8996	7029	9042	8243	5299	7805	10213	7401	5163	4605	5963	5738	8144
11571	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
11572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11576	4	15	0	0	1	0	5	1	1	2	1	1	0	0	1	1	0	2	0
11593	1307	1433	1558	1557	1170	566	271	626	692	1037	715	820	817	846	507	546	433	544	829
11595	114	130	29	51	68	15	87	123	2	4	0	37	1	24	1	447	197	9	3
11596	121	146	135	167	139	75	72	40	56	55	33	52	26	33	56	38	48	14	48
11600	149	102	112	203	213	1196	2439	2888	847	4626	661	1485	8216	2538	829	1421	1345	1212	1579
11601	1661	442	580	625	1194	300	557	3047	2319	729	2175	414	315	1519	376	391	348	796	782
11602	31	16	2	0	0	0	6	1	3	0	52	7	0	3	0	9	1	9	4
11603	9157	10733	11881	9912	11438	3370	11523	6679	4923	6360	3351	5244	4453	4349	3407	4414	4150	7871	3665
11604	2	5	2	6	3	2	4	4	4	10	2	2	0	2	7	3	5	3	1
11605	1257	1517	1316	1180	970	716	715	1664	1033	1190	1461	1170	872	793	859	925	812	1362	868
11606	73	99	90	202	582	48	170	228	15	524	0	306	303	197	101	55	92	134	34
11607	72	47	44	48	49	37	64	107	171	27	171	192	45	161	19	82	29	222	70
11608	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
11609	22	88	148	386	577	252	119	4	47	10	25	232	5	5	6	14	2	38	5
11610	944	1055	983	1718	1092	369	654	404	575	476	868	725	364	440	479	330	322	1736	368
11611	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11614	1	0	7	2	6	6	2	0	0	0	0	0	0	0	0	0	2	0	0
11622	259	560	202	324	297	159	463	260	200	105	1021	415	131	165	141	312	275	662	209
11624	162	244	741	351	203	144	141	266	241	146	130	482	268	389	120	220	116	209	309
11625	2	6	1	12	9	1	1	1	1	1	1	14	0	2	5	9	2	28	3
11628	65	14	54	18	30	0	0	1	0	1	8	1	1	0	0	1	0	0	0
11629	500	447	418	441	342	501	441	683	1108	464	3331	611	255	198	593	846	907	996	318
11630	3949	6186	5191	5977	7919	69	168	104	232	29	875	181	36	100	40	400	370	1072	66
11632	1001	1203	1472	1004	922	1319	1366	1315	1535	1711	778	831	617	616	575	777	736	899	2266
11634	1	0	1	0	5	1	1	1	0	0	0	1	0	0	0	3	0	0	1
11636	1058	1054	209	319	220	969	995	694	1004	552	1933	583	153	142	583	747	525	2034	396
11637	3899	6607	7134	6145	4318	5507	4827	5454	6190	7465	3647	6848	7231	7828	3454	2954	3002	7636	5082
11639	5115	5217	6059	3947	3281	2593	1884	2331	1814	1478	1505	3829	2682	3931	2143	661	339	5560	3750
11640	3500	5462	5787	5600	4059	4124	4149	3763	3828	5373	2607	3396	4696	3621	2494	2413	2557	2196	2701
11641	2123	2739	1361	2180	1861	1438	3431	4293	2525	3161	2838	1461	1834	1754	1224	2037	1278	2805	1077
11642	0	7	2	1	1	5	4	1	2	0	3	8	5	2	0	1	1	2	9
11643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11647	129	72	379	219	128	13	208	109	84	108	17	184	92	213	14	176	172	154	45
11648	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
11650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11651	4971	8372	9987	9916	7852	12893	12032	17221	19028	15424	10951	15335	18308	11582	7452	12724	13059	11541	17026
11652	4228	6605	6742	6911	4981	6249	6930	5523	6665	9188	3327	2949	5409	2538	3506	2503	3534	2957	2643
11655	1025	1592	1667	1488	1212	2283	1743	2163	1744	2293	1833	2505	2409	1595	1688	1581	2042	2390	1845
11656	197	413	915	897	1991	52	669	2504	1006	495	503	601	265	149	108	149	62	118	2211
11657	0	0	0	0	0	0	0	2	0	8	0	2	2	0	1	0	1	2	1
11658	1082	1242	1423	2284	1305	4239	3294	4467	3346	5706	2206	2813	8418	4124	1912	1017	4577	1795	2178
11666	543	797	697	696	712	396	839	613	661	685	1182	829	642	645	546	650	859	981	485
11668	69	96	111	216	137	23	110	308	98	243	97	160	97	172	182	105	119	575	74
11669	5209	6062	7316	5866	3780	318	406	896	891	1204	3186	2738	1142	2246	508	839	722	2380	1665
11670	1	7	16	12	33	0	8	7	0	1	1	1	1	2	0	0	6	14	4
11671	1911	2830	2971	2848	1852	953	1178	1812	1451	1929	1943	1364	1905	1830	1222	1151	1271	1677	992
11674	25360	30743	26028	19557	20441	28265	23813	39094	55567	49295	33254	36544	45255	44380	20396	22046	11234	39137	56951
11676	179	354	162	343	126	41	154	980	63	809	275	226	271	199	372	511	494	216	36
11677	28	50	70	55	24	58	15	44	39	74	13	22	17	11	7	4	16	19	16
11682	64	41	211	79	78	317	1190	1898	212	348	52	166	107	1136	160	111	116	191	107
11684	52	71	48	44	42	3	13	8	4	7	17	25	4	0	2	24	5	33	25
11685	537	445	228	194	136	1	1	0	0	0	2	1	1	0	0	0	9	1	0
11686	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
11687	11041	39153	25766	28001	19793	9	0	3	1	0	7	3	6	0	1	2	0	14	0
11688	1	2	1	1	1	5	3	7	5	2	0	10	8	1	0	0	3	2	0
11689	108	69	72	45	57	29	41	42	159	9	399	97	16	11	29	44	28	382	20
11690	508	393	92	137	136	82	248	159	602	52	1998	412	57	91	179	407	260	1036	163
11692	1337	2199	2510	1764	1427	3111	1798	1648	2415	2210	1194	1790	2774	1742	1145	1055	1309	1706	1264
11694	74	8	77	4	13	0	1	5	0	1	5	1	15	0	0	0	2	4	161
11695	79	21	148	86	54	341	927	2244	2766	9461	70	20250	20078	5979	732	2446	2103	1446	16180
11698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11699	7	0	0	0	0	5	6	0	1	0	0	2	0	10	0	0	4	0	0
11702	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
11704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11705	31	6	42	19	46	9	76	14	18	22	12	14	13	19	19	14	15	3	11
11717	377	307	186	179	217	77	242	379	191	136	896	307	62	62	176	245	271	473	142
11720	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0
11722	9	15	12	36	52	147	88	99	36	29	79	84	60	49	25	23	43	149	12
11727	42	99	59	47	29	8	15	14	41	12	81	33	13	6	6	16	15	39	9
11730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11731	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
11732	1132	1425	1289	1382	1309	2790	2580	2214	2279	2272	2934	3014	1629	1775	2334	2378	2103	2481	1246
11733	122	411	317	187	132	121	591	197	195	607	352	141	100	196	228	163	323	894	205
11735	271	2883	1329	2283	1350	19155	23854	12736	19104	22017	9733	10491	33525	19092	16406	11215	20796	6474	8446
11736	5813	8952	8459	7661	6493	5750	8312	7855	8589	9060	8621	7749	10531	8859	6401	6894	7891	9909	8094
11737	9216	14823	18102	13396	9995	15995	14682	23044	21850	32014	6562	15624	17765	14149	8389	9587	8612	6881	14012
11739	12693	18829	22812	19515	13610	22736	14939	20789	24083	32466	10653	21436	15525	15996	11027	8943	10788	18803	12386
11740	30808	36437	81590	39731	22079	27455	12428	24262	28819	29635	15157	20705	21686	17763	14157	14706	14458	15487	15699
11744	178	313	232	283	285	62	149	79	101	25	406	242	39	139	65	174	119	514	174
11745	1580	1001	1423	881	745	432	913	911	1163	677	2427	713	319	335	683	858	544	1665	407
11746	1606	1803	1229	1287	795	553	1796	987	1175	1638	2830	1475	905	2907	699	1113	1071	2516	1657
11747	2847	4264	2468	1818	2046	1687	2283	3104	3269	1733	6055	3225	1893	2268	1510	2420	1607	4711	1999
11749	2885	4613	3180	4743	7210	3565	7216	6786	4563	10036	8708	8266	7857	15231	4042	3669	3913	10803	15232
11750	1189	1153	838	872	806	631	1058	1540	1202	917	2546	2346	1033	2855	746	956	980	3061	1449
11752	37	19	1	7	1	0	28	5	2	6	47	68	0	3	7	175	157	50	11
11754	600	253	99	59	140	193	479	269	546	208	1990	412	99	124	421	419	264	566	212
11757	1804	2936	3560	2593	1936	2523	1871	3006	3630	4406	2138	3071	2516	2223	2506	1234	2295	2725	2301
11758	2593	3702	2476	1928	1419	8274	5438	6863	10058	9486	6514	8626	13370	10736	5555	4528	4996	7310	7609
11761	855	1209	1320	1904	1594	163	191	321	55	163	161	311	33	224	97	133	156	412	297
11764	2510	3627	3574	3464	2689	3410	3807	3286	3847	3809	7434	5239	3219	4566	3360	3201	2896	4789	4129
11765	6584	10192	10089	9579	7594	8692	10331	8432	10165	12407	9542	12712	14340	12323	9377	8456	9329	11931	10153
11766	173	142	174	128	133	184	215	139	418	165	314	357	179	234	376	232	201	277	389
11767	1541	2447	2374	2159	1765	1868	2682	1601	2427	1873	1581	2721	2048	2294	1664	1901	2049	1917	2294
11768	0	2	4	16	13	1	0	1	0	0	5	0	0	0	0	4	4	0	0
11769	1453	2330	2888	2222	1404	3991	7654	2125	2517	2445	1880	1589	2304	2612	1072	1186	1313	1574	1585
11770	155	210	180	65	50	726	130	288	1855	202	1859	3013	174	34	238	1005	531	4537	119
11771	3320	4703	5354	4705	4529	5324	5686	4100	5989	4784	5024	3980	5576	3482	4807	4005	5315	3839	4208
11772	7248	9698	9888	8579	7182	11543	13196	31971	11602	14968	14787	9222	14442	8004	9775	6444	7401	52102	7587
11773	1807	2471	2488	2194	1795	3334	3209	2777	3803	4030	2071	2752	2988	1651	2174	1639	1566	1963	2055
11774	3265	4287	4666	3989	3490	1766	4030	3542	4233	2544	2535	3113	2228	2474	1617	1983	1626	3552	2214
11775	39	62	202	61	12	3270	3834	6454	7970	6783	2307	2007	3209	1983	4822	2088	3398	616	1472
11776	6624	9464	10748	9099	8756	8084	10163	8984	9548	10720	8752	8833	9684	9436	7207	6389	8058	6653	8289
11777	547	677	620	611	544	1493	1068	1346	1104	1731	1940	2084	2543	1988	1713	954	1189	1938	1503
11778	2197	3177	4167	3619	2723	2977	3037	3621	3067	3064	2231	2365	3027	1771	2605	2121	2770	2089	2134
11781	1413	2100	2562	1961	1678	1882	3798	1114	1302	1821	584	807	1076	1503	778	725	857	579	859
11782	703	1061	1298	1140	905	1063	785	1482	1234	2030	1368	1282	1027	791	821	656	1031	1316	1769
11783	3496	6265	5443	5663	5314	3199	4907	4295	4551	5292	3961	2911	4459	3703	2960	2653	3825	3454	2416
11784	625	1151	1813	871	731	11309	14733	16585	18115	17185	7659	9244	14545	6328	11257	8999	12247	7219	6249
11785	1695	2757	3310	2534	2428	9463	7843	6315	6243	12781	6068	3054	5089	2484	5402	2021	3023	2172	1585
11787	1497	1786	1389	1405	1671	1531	2628	2760	2029	1759	4908	3099	2622	2407	2744	2630	2550	3978	2596
11789	10097	14940	16580	14838	12164	31019	37156	18644	22653	45695	19121	25742	35204	36126	26825	13256	30101	32642	22411
11790	70	23	34	25	59	59	479	247	151	52	469	367	325	466	34	308	119	1029	349
11792	5521	10946	12600	11330	6775	11778	7061	8668	20133	15662	5041	12973	13700	9791	10350	5144	7351	7884	13157
11793	1578	2819	2853	2955	1854	2088	1737	2211	2278	2455	2484	2411	3191	2238	1860	1523	1759	1887	1990
11796	408	307	90	200	168	99	239	429	300	158	1079	432	187	307	190	385	296	902	326
11797	3115	4496	4958	5033	3423	2537	2673	3853	2482	4270	2416	3341	3279	3116	2183	1880	2331	3100	2520
11798	4609	6513	6338	6539	4828	3146	5546	8190	5755	6204	7451	8090	9269	6642	5574	6666	7821	11600	7522
11799	1710	3061	3397	2744	1911	3341	2801	2790	4229	5104	2903	4021	5584	3814	2343	2489	3064	3799	6065
11800	5558	9687	9470	10143	6626	10838	10424	11130	13893	15948	10619	45671	18627	13651	10301	8133	9116	10382	10822
11801	86	742	154	98	57	5	45	234	182	3119	171	141	32	84	240	868	486	705	54
11803	477	614	572	480	496	4867	3864	2702	2094	3787	3122	1585	1946	1560	3103	1595	1778	467	1023
11804	10482	12813	12712	12586	9253	7526	9824	11019	8379	13997	12109	12274	10498	9059	9199	6610	7473	16221	10267
11806	12	15	4	9	5	0	1	1	0	1	0	1	2	0	0	1	0	1	1
11807	9	7	8	2	11	0	7	1	6	0	2	0	0	13	0	6	2	10	1
11808	20	9	11	4	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11810	1003	757	418	515	460	326	1134	726	1360	978	3917	1295	3363	1547	1207	1747	1395	2768	868
11811	0	1	0	0	0	81	47	47	20	11	47	148	1	23	1	3	11	1574	66
11812	8	15	2	3	9	3	21	3	0	4	13	29	5	1	6	4	31	97	1
11813	44	88	32	7	13	19	39	28	42	32	127	48	29	13	51	68	47	30	21
11814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11815	363	656	250	946	798	337	6441	1278	735	600	1643	1629	948	605	58	1515	1027	3313	1060
11816	31807	34089	17985	16046	18881	12643	45084	25684	25635	24220	100371	27287	6607	10862	27780	28650	26203	10520	6619
11818	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2	0	0	5	0
11819	392	695	1019	1252	648	1380	2351	1317	1577	1455	1612	1253	2099	959	1432	1107	1401	2075	1621
11820	10384	7807	9166	10848	11798	27262	32562	38564	37131	52752	21383	22641	22907	25940	16983	18595	28393	16928	18591
11821	3408	5672	5480	4920	3630	4616	2011	2246	3642	3206	2318	3753	2552	4491	2291	2098	1441	2033	2812
11826	736	372	334	659	1001	2194	1231	2779	3121	1343	5305	5141	559	1345	1501	1358	1874	5635	1567
11827	8	0	0	0	0	1	28	6	6	4	35	5	2	54	8	53	0	12	1
11828	11	13	1	17	7	0	0	1	0	0	0	0	0	0	0	2	10	7	0
11829	15	252	128	1385	360	11	274	584	2	4221	0	44	136	28	145	8	127	109	3
11830	41	2	2	3	0	55	375	169	56	123	85	30	146	658	236	160	85	308	134
11831	0	0	0	0	0	187	84	293	36	197	287	740	58	220	413	22	104	144	565
11832	0	0	0	0	0	3	1	3	1	0	0	24	0	0	1	1	4	34	0
11833	2	2	0	2	0	0	0	1	0	1	2	0	1	1	0	1	0	0	0
11834	3989	6263	6287	5084	4689	5826	6530	5690	7452	7445	5347	4342	9267	7047	5527	4840	5361	6144	6282
11835	23	23	46	49	99	90	104	124	37	43	149	265	63	56	29	72	73	321	67
11836	2122	2524	2611	2594	2110	2705	2108	3634	2373	3236	2238	3037	2517	2495	2195	2074	2076	2553	2001
11837	26133	56177	38587	54772	25932	69519	25689	69503	101369	108385	32509	33398	27014	69815	36670	23473	35178	31368	41291
11838	34	73	34	31	18	92	213	142	176	67	130	105	127	72	47	29	58	139	200
11839	10	9	4	5	10	1	1	10	3	1	0	17	7	0	6	0	1	0	1
11840	11690	19834	18834	19862	12508	18668	16541	17096	19837	25185	14339	16330	16976	15295	12129	10333	11697	14318	15425
11841	3039	5791	6736	6996	4396	3456	3720	4711	3649	5867	3075	3000	3341	3312	2540	2764	2152	2654	2940
11842	3104	4731	4687	4457	3917	4376	6373	5038	4638	4743	5339	6218	4756	4550	4195	3128	4048	5462	4337
11843	3895	6141	5109	5700	4008	6705	6676	6009	10762	8235	10868	16239	16048	11028	13682	7486	8942	13003	15001
11844	2580	4235	5006	3790	2983	4788	3740	4964	4980	4559	4017	5310	5249	3020	3956	3128	3729	3041	5268
11845	4736	7466	8175	5842	4571	6224	7946	8027	9006	10753	12071	13751	11534	11721	5820	5861	6509	11799	14834
11846	5200	6181	929	2064	1294	59	694	345	1079	124	4571	885	42	122	1797	838	55	33	417
11847	47	88	18	40	76	56	169	51	23	22	159	75	14	77	63	27	35	27	55
11848	8744	13679	11159	12348	8854	7620	11307	11014	11157	11931	12748	12229	13432	11598	8247	7836	8906	13449	13114
11852	18778	18422	22448	27972	30301	19002	9129	15799	13357	14405	12736	11062	7915	13765	13292	10004	6644	11389	8721
11853	1146	1151	740	837	872	1079	1596	1576	1546	1657	2111	1527	1628	1675	780	1189	1048	2993	1161
11854	60	89	75	97	46	81	201	298	87	87	157	128	54	191	78	164	109	238	84
11855	10603	18034	16155	17214	10515	7057	10014	16258	11832	23368	14790	20792	17643	18331	10215	11919	10372	18956	20722
11856	102	43	42	37	77	4085	116	115	88	65	232	157	89	115	82	119	62	4803	70
11857	700	530	395	352	377	412	524	591	1177	441	4963	1191	358	524	880	1277	1071	2189	676
11858	83	130	156	233	125	3389	4467	1864	3282	6457	1107	1348	4012	2296	1647	1916	1705	619	1995
11859	39	69	87	65	142	1	1	2	4	1	2	0	0	3	0	2	3	9	0
