"","b_cell.Control","b_cell.SLE","t_cell.Control","t_cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"646652",20.5888236779444,19.9602471660292,48.2408816932869,24.168762985988,0.0367209204640559,0.121146156919099,0.151606140221359
"100507530",1.18572168462187,6.42894411903792,2.52034898970551,4.47387589660219,0.593589862029588,0.0123448944145361,0.151614633437525
"392490",1.3314672979433,3.75448650365421,3.16568913878596,2.66796286646898,0.510741105548405,0.288838655286475,0.151631025366227
"5333",16.4481168601578,8.16024083635557,18.5601083815047,21.3140968558147,0.0755287021558799,0.31906221802768,0.151632835181602
"54812",532.827517720628,655.18991928039,375.856752784632,560.3311440079,0.0031692998442273,0.00106948648815149,0.151641676378625
"56913",184.823791464325,184.671641895855,231.522844319666,168.895083748182,0.512699759897524,0.149815237596511,0.15168307954577
"115761",8.82303025082996,15.2820495796634,8.80951970866664,4.92100491121751,0.15075991617656,0.964270291214037,0.151728867142014
"7277",655.543404876079,254.280868177304,998.539981538606,576.600796589442,0.00114025625785056,0.000338784542013321,0.151732622057527
"79753",125.320354595766,151.149238471429,158.552022144386,148.168074846897,0.217969663256517,0.478643097533204,0.151738378744399
"50613",1.62622394699534,1.33693741535913,2.60345276426483,1.06001038076137,0.605404279991486,0.0388463989603073,0.151759614115349
"26515",160.637014272052,258.221372337966,276.72741651958,287.322543375444,0.0460808109671817,0.100459207428928,0.151805025231191
"101928923",1.86205200685981,1.95403310476819,0.98130213893036,2.97623541011219,0.751348414850691,0.122322251538201,0.151915010159944
"100861554",4.26817951051545,1.36228829449855,2.24891741383567,1.59495758512056,0.36606625411709,0.018521483415703,0.151943740353023
"80145",24.7377175140185,30.4104193683675,15.8128904029297,41.877906592255,0.799100689940713,0.0408528650092611,0.151963718255745
"4436",69.6818339652349,64.9356506783133,129.75925137701,69.9153155623952,0.0792288467298701,0.0816380263713406,0.152006319807166
"64506",0.913537586107399,1.05147891390638,2.87826838917433,1.50470912888064,0.0165333086581661,0.338046150703504,0.152045468143908
"1147",98.6748283714235,190.240920436515,133.130999078461,195.408745178755,0.0947914282474232,0.000309705962713943,0.152047921233386
"5027",55.5997812609603,12.9429469334074,36.8764387890772,18.567339568452,0.921189690775562,0.00228871926558331,0.152048111430267
"1298",6.27347965906926,17.7431384698879,4.69597601969223,5.84729271257047,0.0270547399917654,0.0412674667756711,0.152110969966315
"159",157.304539369297,126.101062877223,158.080798030833,195.321225407407,0.144199250490202,0.972958483206764,0.152178785354641
"2675",3.16578170950881,1.07304156042089,1.9691466106082,1.3690254205892,0.624362613602598,0.0129318710580022,0.152258720155956
"127253",104.67763258229,112.29906670124,82.9322674415969,147.330623345067,0.90648867798639,0.077696442614255,0.152284478676509
"84932",115.664724802586,106.201214304499,180.022251874217,97.83612538879,0.30871529689074,0.0692723592814318,0.152326198908451
"102723390",0.93381786866569,1.5088672784871,1.81108927370955,1.29394084273334,0.353138253767166,0.787889175172406,0.152485347000269
"130589",9.25678650855291,8.76901374237658,64.3206043452623,25.715699677247,0.000557126260847187,0.11303032210618,0.152510543912933
"10170",27.0285582499605,11.8984841869079,2.84525543552909,11.4172028502453,0.139641713391021,0.694661767198581,0.152557329429657
"323",40.6868640921134,141.986737789499,6.65697145814664,8.35994799716632,9.43760055610637e-05,0.0516746012464966,0.15266479938413
"3565",24.4812663679621,2.53338912798394,2.98435595804802,1.45507383392081,0.0266287079168816,0.0159481368835158,0.152726748118367
"51765",174.069840234827,134.156603864667,145.840678342755,153.446560992664,0.834222288194312,0.318385277680819,0.152735178021619
"150160",0.973831832138076,1.04266939370585,1.01082316330001,1.94860682050728,0.112917712491937,0.0874147186438147,0.152791982273497
"4645",17.6538777843072,3.11938556651417,13.2471617477085,9.86419599045962,0.370387529586984,0.0565138687460763,0.152800744469643
"6098",2.02050689152727,1.0445947786166,1.01011598350215,0.975666529199535,0.0904285155111117,0.117295031778466,0.152803122851959
"100128233",2.02050689152727,1.0445947786166,1.01011598350215,0.975666529199535,0.0904285155111117,0.117295031778466,0.152803122851959
"55346",50.1537891590069,50.0212219162337,74.3673196417675,49.610820789215,0.168254278712869,0.14816767452311,0.152840873460694
"11039",15.6298238278613,25.2372130185314,28.5046623941377,14.7534322164519,0.93133427830669,0.809522622543128,0.152851647781662
"4116",13.390679042107,16.0281118186687,9.24298245190185,17.8987072062542,0.417578864819419,0.0246684553222412,0.152861606983202
"81550",62.4980453529619,50.0895417951236,62.2206138414609,67.0775757810999,0.164216698305635,0.458806903900162,0.15305083589957
"349565",5.96726041404961,3.94582997654632,1.58516113200684,3.11559933867613,0.0534548840511113,0.713972051615374,0.153091521673774
"6307",30.4622820918792,58.2140164574667,10.0036190711009,56.9137232155809,0.138943873400611,0.00867637182614237,0.15322803023325
"81615",8.33268609360304,19.6776150746488,4.85449290249588,4.30207503162086,0.0105814104883244,0.268584481830028,0.153258304127654
"55638",3.65879480504141,10.6049675309172,2.15094440938783,1.42319413528444,0.0265491078367161,0.50641255064432,0.153259281579328
"4174",55.5656540179965,84.6509225226573,14.8772421929693,34.6167314709526,3.52879687267725e-05,0.00151381805086103,0.153286011805823
"80072",2.23797173266838,3.56939725830875,4.7653704439904,2.03746278407235,0.82100364446484,0.658603734208267,0.153308999499954
"84460",100.512659850112,160.452091444447,150.722309268318,135.842285863737,0.528655451673897,0.344846072208332,0.153324390911352
"121456",49.5486603393002,6.93441027926692,15.0431206443205,5.3240975166241,0.0383523860473332,0.000919243060796069,0.153354432893915
"101929039",1.54361225572959,2.72549891470339,3.42166813121462,1.59462466156055,0.766068640291996,0.823230450159729,0.153411507066712
"57634",274.009592268616,301.368651100164,462.986545403507,334.673361153049,0.0456330900265096,0.413896743072824,0.153468077560049
"151295",3.79858256424378,5.29742820751456,6.10940157936305,2.09591816294113,0.625024412399876,0.431215581204032,0.153512055154913
"9508",4.27245475184942,1.05547274159536,0.995281234130723,1.04778972936568,0.149930655112701,0.181136407865319,0.153529087174827
"10875",530.788910570623,49.9029787151878,314.250172729689,96.3894681104538,0.8625076729783,0.00148719362475282,0.153550714792678
"60492",52.8717003585249,89.8678747047764,105.473345300324,91.4841641924869,0.1354863788664,0.389600160718787,0.153560197173154
"158038",4.62637613648108,1.36184925458598,1.96283963535652,1.59538539157887,0.309533024138019,0.0572141077360716,0.153614557574902
"79172",35.0630275340489,54.3699789765694,46.4770113942433,28.5239329079632,0.553907039970417,0.934916783985486,0.153615428892084
"23648",67.7386251963303,27.9736733451258,33.7757868074686,47.0057988526082,0.824285255235576,0.492989849150234,0.15374422833109
"9231",67.0807063213785,36.4414856723745,75.2274924630858,77.8213925556375,0.0651547787935553,0.196307361556899,0.15378722974393
"6263",25.9399524482764,11.7876166046994,6.47767616806584,10.193646338099,0.0878276085884069,0.681844501630382,0.153834445564092
"102723444",1.87282551989274,2.25567477148419,6.79888572334372,3.72506676400675,0.00718767055054676,0.430117971918013,0.154009518203358
"81492",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.711017463508919,0.733750429624745,0.154057739924034
"145216",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.711017463508919,0.733750429624745,0.154057739924034
"101928678",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.711017463508919,0.733750429624745,0.154057739924034
"5277",223.179336817072,263.167199640921,100.118244453239,250.199623875952,0.11191517291926,0.0532974452834746,0.154083685283611
"4330",59.0327092908785,13.2306354828154,22.0366875062436,23.0909478410017,0.673428079139613,0.177452591184521,0.154087486992392
"100505783",10.064642707998,10.6052917298714,3.86002456249236,10.8850148824409,0.174316248790289,0.119762345371248,0.154088959822378
"3490",27.989937171877,7.13718998195746,5.39658258573658,7.03109951929533,0.147630932233972,0.318664784622434,0.154141646615628
"29886",32.0580619933198,114.437770873144,7.48878004665454,8.68117251774503,0.000485918846219267,0.0821747023218167,0.154262057272619
"1535",40.2591716057281,42.6660885206995,11.9569796599505,25.1606383143562,0.00397107754717175,0.103091742908835,0.154290492810631
"3000",1.7795986799523,1.03873204343344,1.01078214332725,0.972524576250921,0.0820636340770473,0.106903816972455,0.154336804609233
"9808",1.7795986799523,1.03873204343344,1.01078214332725,0.972524576250921,0.0820636340770473,0.106903816972455,0.154336804609233
"100288805",1.7795986799523,1.03873204343344,1.01078214332725,0.972524576250921,0.0820636340770473,0.106903816972455,0.154336804609233
"654231",1.65539666243128,1.36167044048275,3.78407757900528,7.94336705343612,0.00244667405544415,0.385879399261203,0.154339102659511
"5858",3.45713062530218,1.60079760064107,22.0646771356756,2.66061369856588,0.0246363718026509,0.00973702051963314,0.154353652816247
"7462",354.939066710025,497.165522426802,129.784340069488,52.684210143888,0.00330573316160752,0.493758444292995,0.154374631666468
"115752",74.2159342100324,101.037281155047,50.0161652398571,125.64682688577,0.662265249370634,0.013465280060982,0.154453314588561
"25890",2.23647959837643,4.8854737876872,6.82561276113371,6.41950683934216,0.0320261255062877,0.215928929727811,0.154462350383759
"154743",82.7186426976935,76.7168760098009,41.7696910029286,61.6410992371856,0.0157289301363153,0.319047927260768,0.15449107099549
"84187",128.670469902388,33.9381618510505,30.4296277936149,26.3292361694248,0.0550406996194857,0.0862442206585098,0.15449416659167
"147923",11.5708513655918,41.4898317143556,31.4444854368782,57.7917323319994,0.0139780445441211,0.00217888872397971,0.154501935985748
"4814",280.29663780186,192.45829658218,132.339048531019,177.02871808542,0.0848328644421021,0.846135579574139,0.154538517695534
"10402",80.71255169553,15.0429584965581,14.9099974392427,19.295238803987,0.276333941295047,0.281862538852421,0.154541191453219
"51538",60.8062382385355,68.2901671708434,48.1209553188687,87.8532752577217,0.955163945333396,0.0486647806372478,0.154553886425801
"4931",56.1967262570442,94.2237172976879,60.2649675895375,64.0595860415326,0.307514366583782,0.0813620925916579,0.154592083963204
"653653",2.92971731293065,1.71042419861555,1.4091955374044,2.0147910842005,0.348015220621523,0.759341704579412,0.154677407795318
"88745",23.2490416070799,35.7592618203219,18.4161568738969,55.8280646387727,0.635952285032532,0.00734089623279569,0.154742626307489
"79786",78.9119586167812,109.593794383666,158.452427904716,121.837167450832,0.0653560158250423,0.86576108929259,0.154747733669735
"6231",215.340951983321,131.635371750431,106.032420508077,145.603466432664,0.272004622246929,0.74271963386232,0.154751476978115
"25859",4.52382450499394,3.35964761190486,0.982257413011044,1.39333660015413,0.000385070861310491,0.902500065372104,0.154800240593424
"131583",58.9632651056866,124.761041011676,21.4000231707796,20.0177045733221,0.000592709092085427,0.225269863741623,0.154813878934869
"673",798.903317622163,1643.57674450951,1006.3788414204,1030.76461169869,0.609892005609457,0.131690478019345,0.154819537744095
"64801",10.1043984058937,24.2144069835005,5.09752913991871,35.8624194713161,0.681908218705314,0.00334040989243967,0.154823427698602
"5364",1.06787560596672,1.84973371886228,6.30567270109498,2.00864235100832,0.123050442036905,0.596298229382563,0.154868872213382
"102724806",1.55066503045794,1.36032309864723,4.66528419302009,1.75866651230604,0.0354833768528744,0.0736197863728952,0.154903668897959
"400798",3.90381461693115,6.67345084284326,2.62006698527966,1.41958692784571,0.0287746521534106,0.919134632540463,0.15492103583694
"100293516",78.8965560444261,175.692581191885,155.204124188535,194.515698993926,0.0661500966122418,0.0230543588596837,0.154959319839422
"100131205",6.59590817723597,12.0853629974736,3.69936805880892,16.6713531166515,0.666264860944072,0.0061908288004781,0.155011165114747
"3957",54.4467765854752,4.39122874043884,26.9208870879648,8.59859477287722,0.971481225707145,0.00310449383719031,0.155030523430556
"140771",12.8419427490086,10.4489600899166,31.2293564443102,10.1355053384161,0.18084905736232,0.0525271045000168,0.15506987159125
"10527",589.637821230579,514.974998299147,468.294378950802,493.985073666464,0.0535564123224848,0.514669614802285,0.155072281518682
"283554",1.86448922303634,1.35445196603577,3.71163817418332,1.09459165715861,0.431677265951463,0.0277970538239242,0.155078497740382
"641311",15.2875197016778,3.14789148927054,1.98652788938287,1.63978961959628,0.0159591717437356,0.080090560453373,0.155122878324731
"10762",438.008793429778,521.124125144857,386.186801414214,760.197819621795,0.455298759776736,0.0291197865602416,0.15512910014787
"284098",22.6555454078973,71.5083723574855,22.287227922402,35.7462387206422,0.138466800753358,0.0055422486540529,0.155151306187461
"121952",9.60172975817465,2.33499200377076,71.2362804424586,3.21084563021285,0.0625400940807079,0.0029866294867872,0.155195001642827
"79832",238.507902725153,236.684582023486,311.490805419683,233.56059885295,0.193362048120061,0.136572388878976,0.155326592755222
"7318",135.640713591362,135.717770323735,246.293242525378,160.38860926493,0.0236047777367493,0.156326450336669,0.155363948104862
"9439",211.326877351653,402.601775061966,332.178154258353,468.994792109219,0.0132559174707963,0.00084254501197751,0.155371921580379
"81502",92.1919180937611,53.4862749206194,79.4142778585435,65.3001528283588,0.826449836962302,0.0104049078670653,0.15539452371723
"84529",4.05254762162331,10.3894881227111,13.5070762967096,7.8627456629408,0.356338086037356,0.683038094423379,0.155418899295765
"3097",1453.22328913234,1675.26836924785,2895.70315149777,1483.50847547895,0.304161404665831,0.338378329049495,0.155507410002586
"8936",9.80791049691737,11.1167799272782,4.88385801825,2.48147166259492,0.00264386871156674,0.312416501219768,0.155613958150555
"813",211.932654780648,183.527224571384,238.191272926234,263.598825227881,0.0155659047636573,0.792534957784726,0.155615167046731
"27247",15.7239910394809,44.6158293259337,43.5134253647403,74.1398904535056,0.00156261130482383,0.00128279988732608,0.155618950780961
"10404",65.8921753040634,26.5732973265626,72.719256346541,59.1516252530121,0.0795205687425514,0.0375086174287728,0.155630633364265
"79664",229.560173707147,367.60199709886,510.100540129557,434.727723540368,0.0431308725588266,0.461954993765049,0.155703914723884
"22823",165.315105035436,284.759002750234,201.651242330541,236.588923967295,0.957833686189749,0.0207884207818245,0.155722874474269
"11000",19.0572571914523,8.96699442290054,6.946135293584,7.92044704570068,0.079742470482606,0.30244216539661,0.155779887435197
"58485",71.1376595889933,51.5132029657415,30.3486482061709,50.964156006098,0.146781561057676,0.725054638985318,0.155794556120231
"440295",37.5761693470385,32.0118512715459,56.4899525095519,27.8356083268731,0.465369178221355,0.0378974329366613,0.155865972496059
"29988",3.36903942050982,7.01248101345084,2.88159524920216,1.62774859713564,0.0881189802765146,0.850666882342395,0.155914164763198
"10458",27.6494339992756,10.7061826364822,45.765946174332,6.28579518300305,0.966607465218369,0.00219151489953732,0.156077491603839
"3855",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.712538963216579,0.735164337903058,0.156079385790531
"64137",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.712538963216579,0.735164337903058,0.156079385790531
"102723717",0.979350895571898,1.49811084330642,1.27350569923586,0.972524576250921,0.712538963216579,0.735164337903058,0.156079385790531
"3587",876.611552881795,599.480244529031,674.444393171613,716.71862654868,0.774219144360056,0.28976018396538,0.156099086771764
"3156",196.232201126772,229.608243552684,189.10406991207,272.297317002334,0.343339855703147,0.00432533506268771,0.156122142591313
"102724907",14.4021975958554,27.1303041037323,17.7985834649588,17.8250418626422,0.619795541505921,0.154499753063558,0.156202265785835
"146225",2.88811056163969,2.24970510962359,1.25019150335077,3.64330653934997,0.68465889728015,0.359420809918329,0.156283164688079
"102723619",0.97135839870279,1.50656637060515,1.45683934316663,0.975666529199535,0.95804138419798,0.94531775051638,0.156339604873459
"2869",56.1132002907601,196.238175157659,37.2902905332271,69.4244061425193,0.00705982613189679,0.0016472063136675,0.156351921192301
"25988",16.0650213856508,33.8705938023259,33.1436658035577,32.9314239887557,0.185806692588871,0.162695006107269,0.15636492446057
"999",4.98806661959136,3.3864023988141,2.36424500268651,11.0924242586263,0.731055757084914,0.375928165604873,0.156372089392277
"2968",3.94858902195221,1.36061699967699,2.91760928205068,2.90584410369066,0.520409631587961,0.153723091540099,0.156473587942062
"116448",10.9145975806708,1.74848638299055,4.41392162015571,2.63107662660282,0.570737485414604,0.0233631385452238,0.156477073409099
"4999",67.5210905612889,60.8866778791716,159.416992963082,93.3419642193146,0.00162678150419818,0.0494608212755046,0.156482387236644
