"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.225038355662407,0.00953812947464118,0.15980627281084,-0.300381642753685,-0.289669156737343,-0.11316754620476,-0.200478156552635,0.0686680064373264,0.155061285706889,-0.114782999737539,-0.0108827792368506,0.21246990494903,0.00244643440102889,0.135919481464655,0.22085755093021,0.0766437995724287,0.0220155293260821,0.0650886831268738,0.109522471618152,-0.0703444329319628,0.349813396364872,0.0671904165900519,0.0975223391240585,-0.0543809370227449,-0.299045146074926,-0.0324130512550676,0.177586124997732,-0.229056730797222,0.216247440784122,0.035023621211133,-0.0297967474496245,-0.0968034280936443,0.180681993296065,-0.34239761393851,-0.000719539997305327,0.0472553822600348
"11425",0.018538118984719,0.0961925373555708,0.115869763962685,0.0554267604321459,-0.040972999610787,0.0392582770381324,0.0964428116491948,0.019033302658191,-0.00997640273250389,-0.267910847120682,-0.0974782101518563,-0.0840456960050712,0.019325643696322,-0.0103564670420811,0.0556969488321703,-0.00967084525554896,0.134964548801491,-0.185696709543839,0.00246359219156388,-0.431044512004203,-0.0822328009857799,-0.18506309353176,-0.0554363895514739,0.00265697423656735,0.0743425984900394,-0.010420881479899,0.0740902593390134,0.233653242910503,0.039132196828915,-0.113395227854732,0.160445373373253,0.095895115778345,0.0965585384126064,0.116793522938712,-0.0980381023248019,0.134959057284877
"11432",0.00445246672161444,0.0159128617092377,0.0420899360985702,0.0438112813352954,0.0498497115132871,0.224215923722779,0.299545618780604,-0.0229721646621464,0.286898135877679,0.026111474508916,-0.25361428974527,0.0663698416257788,0.0220971599113667,-0.0210773615376526,-0.0957693278835163,-0.0271663402605571,0.0338871885036859,-0.0981994006887433,0.0154656919209164,-0.224822461192487,-0.176647685972469,-0.259018800794635,-0.107444852068645,-0.0940663736382155,0.00656862212696634,-0.128728050912642,-0.0330326098750964,-0.0414437060004495,-0.058917355061421,0.0326886824901405,0.139839288933305,-0.249785081698877,-0.0368426082650476,0.201125355000007,0.184718414207413,0.233900815270309
"11438",0.0216059184503917,-0.0447820509903975,0.248421666539971,0.134998512058878,-0.0369381705247087,0.791595803759755,-0.185285164388687,-0.0488542506467556,-0.0828233815680389,0.0181076746940218,-0.0659799435874458,0.0479549129750386,-0.124761775086524,-0.0196071724200772,-0.0436606516041642,-0.141430390280696,-0.00840037028593111,0.0146337334631256,-0.156307531597635,-0.0694679612586554,-0.202026832001015,-0.167402415719271,-0.154194570525263,-0.11984060737484,-0.124979744152396,-0.138563756743572,-0.135704528142123,0.0321161084906524,-0.106590077087881,0.0133728057648541,0.275705935180752,0.0259090660587025,-0.160028175930898,0.368049478497564,-0.0606003628721567,0.405758268855424
"11459",-0.107426068401678,-0.114129287352282,-0.0553712736992677,-0.142050672589852,-0.220090259745696,-0.146547703665237,-0.121622974147973,-0.105600309802706,-0.0861882349631758,-0.143712995538097,-0.207971794434896,-0.0360091538561457,4.0812970639173,-0.134511441158526,-0.112925156219314,-0.133920800662788,-0.174979262795275,-0.0603158194293985,-0.0977062963112071,-0.0565451104936796,-0.200168487719498,-0.146422027368629,-0.121007498030628,-0.0932551914572799,-0.067498667928304,-0.103561519996959,-0.0535590669976611,-0.0644385974948095,-0.143968785515448,-0.0771968649826846,-0.187941593302476,-0.0713222471435162,-0.100750402317352,-0.128095425118183,-0.225888275989567,-0.0385977972871068
"11461",0.514898970835492,0.143402633836211,-0.326280603942099,0.280476578487113,0.158806648428957,-0.141792615222458,0.441934246989281,0.167207406538766,-0.329508459866487,-0.0531103268981211,0.257232022639611,-0.318305783427861,0.0958021102898549,0.182946404883262,-0.251174391067424,-0.0372645762437031,0.0903640270617955,-0.29558008535668,0.0813297133417789,-0.0984003566234768,-0.289967755687251,0.302409667724029,0.0506662537109568,-0.229456569054656,-0.0777162427095077,0.387629867739881,-0.0859729714674967,-0.151863817377102,0.103981665460243,-0.336261443275307,-0.0134019311572222,0.263101556398404,-0.280230474759416,-0.379237205662642,0.359592346161948,-0.186256510728676
"11468",-0.0617017856442703,0.0103595398815383,-0.123786742051359,0.614967036030947,-0.0362180133836949,0.0830469510608716,-0.0820241723222723,-0.018556942798975,-0.0461988692027326,0.0344933197613027,0.00863591594447123,-0.0211307495620276,0.64524707104566,-0.0692841722657815,-0.0435757556976061,0.0127293379026812,-0.0727325462186815,-0.0463379659536077,0.130987931661637,-0.0626847739727641,-0.0530001615767344,-0.0633667090370483,-0.053791123205506,-0.0481009985101338,-0.102376724262642,-0.109168801573945,-0.111259906324204,0.00666317779528783,0.0306999863759653,0.00642975001138177,-0.130421556088834,-0.0370274851006711,-0.113063188467031,-0.0351952619687941,-0.0206787792972006,-0.0225768329852263
"11472",-0.00367738441782042,0.00720130538468991,-0.0145091862578391,-0.0764467374720098,-0.0173185715807439,-0.0637380777257589,-0.0249220647505603,-0.0156939562809542,-0.036050757345744,-0.0352369503373097,0.0236237516751115,0.0063988427677683,0.699452477144671,-0.0187098466603897,-0.0232605668027191,-0.019807183447617,-0.0418405417105803,0.105970229405623,-0.0164580300845539,0.0148900527038261,-0.0246722476864851,-0.00673691707324171,-0.0691782688697456,-0.0127372990783521,0.0548419405932349,-0.106757361825136,0.0115223172678121,-0.0389701487590442,-0.0652490582219092,-0.0284066280710761,-0.0416255698736961,-0.0252986790073441,-0.0568156701860836,-0.0016811504120932,0.0294466544444789,-0.067548717448408
"11475",-0.0431684029463946,-0.0144508087776653,-0.0783108175451275,0.560622254219785,-0.0961161682333497,0.177549812583021,-0.0651644925167292,-0.0513125395812703,-0.016277589372022,0.0332782072584377,0.0413119718775424,-0.0523200326101776,0.385969838644918,0.0280796283202716,-0.0863652773549725,-0.0653797411948156,0.0204519045716149,-0.0219710606972577,0.319390385121967,-0.0594017295375548,-0.0645267477390927,-0.0586739744094931,-0.0705990133272978,-0.0396478478092143,-0.117085718626573,-0.0699027703421133,-0.150150070109682,0.00983885394889669,-0.106064418618258,-0.0405027718841598,0.0164899140215846,-0.0621705862662581,-0.132361398182795,0.00307622237172751,0.0126640207784656,-0.0467990360359579
"11502",0.131728849347791,-0.244340621852296,0.265131965311126,-0.106412637650638,0.266951446960123,-0.19486926978725,0.08818377910796,0.19465614282474,-0.165184661665292,-0.0412552543898537,0.053735500615648,-0.4864443652043,-0.233743054797509,-0.0974663357484459,0.12054126899681,-0.0232559840286632,-0.207622747959087,0.221520808723575,-0.244631546293297,0.0681949377336264,0.0163420668231555,0.117885548764652,-0.347960996675226,-0.11828986223429,0.318753245559059,-0.0260055049500523,0.0800366829466134,0.137689637332697,-0.134164860759224,0.0484381586649494,-0.0954691012809069,0.368435628305474,0.077967684005864,0.189551335643333,0.112510185335775,-0.111138067726642
