"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.215269780722603,0.0418585810715389,0.0875599638591112,-0.31623460137793,-0.246441119251672,-0.125151941501797,-0.180801397875968,0.0138740150401665,0.117684558009369,-0.0894455939919548,0.00559590986381769,0.185479843446988,-0.00273391922300562,0.136046517969751,0.244923679498754,0.0582638847688382,0.0223946522505763,0.0794208879813713,0.124405860684149,-0.0660668189277035,0.330778686704952,0.0713333873468484,0.0805205600809981,-0.0157999317421934,-0.312354313789048,-0.0618823727046089,0.174967508793739,-0.262354085457334,0.220365968608169,0.0623851001715657,-0.0233046648015592,-0.0935790258181114,0.190514902843824,-0.351146554719682,0.00594292334440312,0.108248729566242
"11425",0.0290304047934956,0.118713595045519,0.069882708176473,0.047993143252892,-0.0171771550476463,0.0283364943871921,0.108893370885486,-0.0172566061306733,-0.0361587373291202,-0.246554981725465,-0.0930035098025433,-0.0980204465882879,0.0149967417512107,-0.00881558051204996,0.0737717995214615,-0.024763371496943,0.135366325177802,-0.172491494091463,0.0127213408848059,-0.428534288564898,-0.101552714877451,-0.182534148477394,-0.0668329644547569,0.027862034840061,0.0697283679697861,-0.0285979216201349,0.078232329497083,0.207694149973756,0.0398938896380314,-0.0949073564874824,0.163926619182406,0.100419423321513,0.101637736408361,0.108452938493514,-0.0969105429604331,0.176558406965894
"11432",-0.0167623773596957,0.0088850766621565,0.0352427951673235,0.0285441158137141,0.0732170110067169,0.240139504814173,0.301795451615593,-0.0208521541404738,0.29574039291884,0.00143291773835377,-0.220897536610633,0.0472086139631832,0.0269490427597358,-0.0286282080628206,-0.107764473701128,-0.0113319660465048,0.0330919790795343,-0.117987353963632,0.0128151548170335,-0.22331572115118,-0.141136609463734,-0.258065747119202,-0.106080786600208,-0.0937614756228253,-0.0146743757922949,-0.13453115548982,-0.0633707551413809,-0.0199206328005541,-0.0488928895445237,0.029731903448184,0.143827618379605,-0.262283732723706,-0.0297995714207251,0.214653031569955,0.2014767101262,0.22530620287474
"11438",0.0111700215834388,-0.0402906336670811,0.22444761999346,0.121234705725831,-0.010689138061355,0.798157440888798,-0.178517858728479,-0.0625192598310576,-0.0875757319052376,0.00978686289425629,-0.0412655815615259,0.0287418751568317,-0.123180245034692,-0.0242370190458197,-0.0444936650054323,-0.13667169302593,-0.00878800343070525,0.00632649861772641,-0.15387742861151,-0.067368137374187,-0.185291725264906,-0.165681430376578,-0.157998331253393,-0.109108449763403,-0.141739951100674,-0.150202319849799,-0.15516167570906,0.0363122331875021,-0.0992718722505792,0.0190238646969109,0.27994396274513,0.0190691735132087,-0.152990076316975,0.374015254002538,-0.048427076122107,0.417117790284854
"11459",-0.133034591209434,-0.0812187087402732,-0.170946791648134,-0.193047311234862,-0.115046548841139,-0.133947481390461,-0.0894282368994872,-0.179636354533862,-0.122915704971552,-0.153614462942126,-0.123585724905214,-0.110108920948016,4.08296058805824,-0.148393664715717,-0.101013805842927,-0.130589015500454,-0.175920716422473,-0.0767717442348922,-0.0814602884032737,-0.0476508641801242,-0.161121878101844,-0.138750618967995,-0.142664442660519,-0.0377776973368582,-0.126004558130789,-0.156311093172651,-0.11378904393517,-0.0717428772219305,-0.119437172196501,-0.0437620252683975,-0.171273828811133,-0.0900112140186279,-0.0736386530127041,-0.115352644380452,-0.185194678415039,0.032202775136793
"11461",0.518538555744273,0.110658681849779,-0.237094166046094,0.309806457505321,0.0917791037645509,-0.139093991294714,0.417370773189098,0.229664047016185,-0.29214896610485,-0.0651879752833548,0.214799242194075,-0.273214754018814,0.0984088314956039,0.188151989420411,-0.270761183632281,-0.0270373519239719,0.0904853225455488,-0.29827925132581,0.0658360049911064,-0.104461863939662,-0.292927822870484,0.296897913693031,0.0695448751030112,-0.274707511603731,-0.0471185553177185,0.426143405016748,-0.0614052827269217,-0.128257324007243,0.0920664261728722,-0.366103412296603,-0.0238078913710175,0.268199858060398,-0.296702026071796,-0.3786164582173,0.339933054773751,-0.2513587544834
"11468",-0.0262228575159564,0.0194253480895468,-0.105369473252878,0.642613503865624,-0.0802847235397046,0.0568467715511084,-0.0877004225711793,-0.0171299755709201,-0.0579091624145912,0.074473739085781,-0.0489927788886796,0.0142226629182937,0.637405173881785,-0.0563469126553355,-0.0252287448888685,-0.0127269581919863,-0.0714038646368918,-0.0137276703244207,0.134158232735202,-0.0656639145557235,-0.112139666724473,-0.0653838890813403,-0.05455952087649,-0.0521884892736122,-0.0647172904760164,-0.0964942566441897,-0.0589908772019493,-0.0271704373253014,0.013128440211317,0.00897233786741168,-0.137860992490199,-0.0158913779194152,-0.126049832287602,-0.0575856225957874,-0.0500332581068871,-0.0134732401956715
"11472",-0.0121643267346697,0.0059970780065191,-0.0214149575915761,-0.0838188444261693,-0.00498715863822834,-0.0576249756552322,-0.0228774310084304,-0.0178198484400908,-0.034353897757321,-0.0443373359532655,0.0384551063908598,-0.00324559999825258,0.701230648478569,-0.0219156555432636,-0.027034506844706,-0.0140854575519861,-0.0421579468949485,0.0983426067650962,-0.0167633510483205,0.0157675422659692,-0.0106144157253572,-0.00610245738440448,-0.0695373952009439,-0.0104755633676664,0.0450677324870392,-0.110855027704842,-0.00153104358601127,-0.0316522683011686,-0.0607561310618331,-0.0281527077843319,-0.03956980995294,-0.0304385800274501,-0.053275539398929,0.00359130480896265,0.0369453553370633,-0.0678351409577399
"11475",-0.0185967011096907,-0.00414549216930282,-0.0759941690139817,0.576601397812855,-0.119161195763721,0.15876023141483,-0.0662281318114561,-0.0577750672969752,-0.0289987479314984,0.0629021349311314,0.00576699667320854,-0.0327933927415759,0.380130867908458,0.0365758423372341,-0.0710914925617567,-0.0845452439763425,0.0213739062631304,0.00133668083051569,0.323477608938267,-0.0607767318278611,-0.105856585125651,-0.0594366872827691,-0.0733980375780124,-0.0371179458531593,-0.0942006521533321,-0.0655745560846384,-0.116246558341649,-0.0168311425102177,-0.117024742436868,-0.0351422782398023,0.0124906161322684,-0.0478826817685213,-0.139545281982168,-0.0127795884675265,-0.00567536362562059,-0.0325978155878008
"11502",0.155973392680728,-0.230836860757227,0.258770346878166,-0.093270651739029,0.250405028614144,-0.2139422361902,0.0895098139997674,0.182107370249354,-0.18155617510634,-0.0104231020721981,0.02228145848857,-0.471285058012525,-0.239842185162942,-0.0894674304867515,0.137738345521318,-0.0434380710305513,-0.206711535698231,0.245116970336877,-0.239031759866556,0.0674084065231707,-0.0247452307341307,0.117658472761154,-0.352600628243122,-0.111352741366225,0.33868536925291,-0.0254211725537373,0.111586322194693,0.108692531502071,-0.143977519271616,0.0567091842888851,-0.0984599613711583,0.382243052647837,0.0723791111794821,0.173617621419064,0.0960640846005966,-0.0905845634762458
