"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.220221934932937,0.0168435187308014,0.149143145748178,-0.329348117279291,-0.282112263602382,-0.0991523969607526,-0.185351735022097,0.0821701846605064,0.11496273310998,-0.104924451683122,0.00228571289628393,0.235731963549862,0.00783109973682693,0.113162591515783,0.211680535231936,0.0928059409095078,0.0263892923592688,0.0641152094261941,0.0798156090911692,-0.0644908033604656,0.350493161501507,0.0669107458903365,0.108627523748285,-0.0585818347684929,-0.309860638714093,-0.0325170445340487,0.172745935563549,-0.213734802041942,0.223892994458225,0.0399753410336757,-0.0314453195240034,-0.11206275476225,0.187780713910598,-0.339134654664528,-0.00316675728436407,0.0387415560622943
"11425",0.0307145613593596,0.105960451724294,0.10805713409206,0.0259192605994702,-0.0410063190247996,0.0516068264493274,0.11321566299408,0.0368670950287487,-0.0597412163750059,-0.249163950522567,-0.0926341302677614,-0.0487636399971962,0.0244957605420606,-0.0354556407276947,0.0474606605690363,0.00555627899739039,0.140486896162103,-0.181152509580337,-0.0331824989591595,-0.424622457684082,-0.0919449084005084,-0.185870062443041,-0.0417716620016801,-0.00406067936112879,0.0685649306890597,-0.00752055101865366,0.0779971936601896,0.246653033104984,0.0450163168722724,-0.107567486640955,0.156924879916085,0.0813046512410379,0.102501478948423,0.116783328619208,-0.106592357376686,0.124963668812065
"11432",-0.00379799638340915,0.0223899267465197,0.0185689443542342,-0.00200164722767449,0.0786764649902792,0.25059103351963,0.320492401121344,-0.0105213074321932,0.242942308765851,0.022705302943531,-0.214081045976614,0.0778735641909531,0.0313012646109457,-0.0528846357197187,-0.112710955773315,0.00109515221204737,0.0384760054252136,-0.111821896569628,-0.0197659892637778,-0.2165664923726,-0.152862992732156,-0.258321614726887,-0.09501494016305,-0.095388495540215,-0.0219737423229762,-0.135454167579137,-0.0599770536529853,-0.0115177255879241,-0.0426689780220874,0.0388100593413479,0.14125048479134,-0.276000967027673,-0.0228033195149667,0.213563187443223,0.194077725955787,0.223322137176741
"11438",0.00423198428146365,-0.0501910378050513,0.240803886778109,0.134245479873449,-0.0181322271106916,0.796601764908994,-0.188174864299881,-0.0583224747012927,-0.0624017050213627,-0.00258720521169593,-0.0450086053414388,0.0206731419484776,-0.123863290092997,-0.0155839544877151,-0.0465761423450351,-0.138033021665189,-0.0108546932951201,0.00128354123530275,-0.144119543794775,-0.0704208292807877,-0.176965212325623,-0.166153045055458,-0.159567469847996,-0.114080810220662,-0.137873264160377,-0.145802586201067,-0.157102412511094,0.0387926821087183,-0.101807798051604,0.011615554047011,0.280094704213688,0.0232163945996415,-0.156742513764305,0.376159526650856,-0.0460742745162635,0.408720320461772
"11459",-0.178794971430266,-0.144414836629116,-0.0689148429048197,-0.104609379281078,-0.160581341459434,-0.147384173273264,-0.153396232821107,-0.159606518894682,0.0455456029252962,-0.234449922623835,-0.148198328215299,-0.169888990089484,4.07716063059501,-0.0879170909193939,-0.111028442349824,-0.143728433203524,-0.190192555156629,-0.108661518453213,-0.0110613582044456,-0.0682250527329353,-0.107817090058748,-0.141382487633456,-0.156437952009551,-0.0659769209911797,-0.100470322626335,-0.130364720554852,-0.126491346588522,-0.0608715231139453,-0.136788348796373,-0.0906181839142489,-0.169313265046988,-0.0601455940153762,-0.0983816152239111,-0.102437885369372,-0.168412580916082,-0.0157424080190117
"11461",0.527920782083597,0.141018542873493,-0.306404986915106,0.313393262736577,0.130550616441802,-0.16262481248344,0.428214783448098,0.162241980097105,-0.306627266475483,-0.0421697610626592,0.22046468162929,-0.315266547135735,0.0888814591680681,0.203929232355652,-0.237916621889582,-0.0587774228481415,0.0881079839272729,-0.280390626776463,0.101389891710021,-0.103884322959347,-0.317209469933596,0.301399318523304,0.0440304451638371,-0.230885810646181,-0.0520956751791721,0.395395990891841,-0.0579900267945884,-0.175910786966892,0.0904490968643186,-0.33989512312618,-0.0162123793749148,0.282868472952669,-0.29157487031719,-0.391427093702261,0.346953258005941,-0.179946194285955
"11468",-0.00923758988005182,0.0311021315339997,-0.110484631938716,0.595085146048899,-0.0833086259036104,0.07962746394453,-0.0624193876059711,0.0182946684261837,-0.134018174554681,0.100115682087655,-0.0402762109973565,0.0731741004930183,0.646812204988926,-0.0978678364349895,-0.0423546803129108,0.0154591206997346,-0.0625164418907928,-0.00957407903963911,0.0741900791605151,-0.055562714574997,-0.122886648405858,-0.0670888046996939,-0.0302643229894353,-0.0674715135029755,-0.0743697956429842,-0.0889125698379453,-0.054824975068387,-0.00045699197969215,0.0230717584773948,0.0151265562184377,-0.144002350851982,-0.0410512896627825,-0.116902411972297,-0.0554999717220688,-0.0633436660200312,-0.0373632265894445
"11472",-0.0191144830060745,0.000129622120057748,-0.0162924693368506,-0.0657305253014325,-0.00559256412920627,-0.0653009846399291,-0.0330799194700329,-0.0283514430832612,-0.00446694436198062,-0.0552331419703199,0.0348496379477777,-0.0239679173379699,0.698052295951225,-0.00668976228785712,-0.0219544115073652,-0.0234631755645413,-0.0454625544168682,0.0959324501224398,0.00464548333228399,0.0118621819928622,-0.00538097678489513,-0.00565284704897888,-0.0777046179238409,-0.00660335701788665,0.0490012543084053,-0.11236551543562,-0.00328644318271637,-0.0397393684056345,-0.0645008517736795,-0.0317102303188221,-0.0375575091549239,-0.0214450977114136,-0.0570219359001472,0.0033740985217927,0.0417369156358456,-0.0619148928604418
"11475",0.0124208946111131,0.0173777407425802,-0.0858905257907838,0.490056872760904,-0.124345491769567,0.200059476720684,-0.0200873103613992,0.00618895054037374,-0.167754775690619,0.109802048552896,0.021691836046168,0.074237369506719,0.397186509601218,-0.0389241200807269,-0.102012616122787,-0.0334684759529602,0.037542785376279,0.00905200188789336,0.21454059031466,-0.042372236211864,-0.125635384355305,-0.0625046493669629,-0.0293566384334485,-0.0645904578062108,-0.111824583141845,-0.052021082124524,-0.108629702834557,0.0314302564392568,-0.0989261664742253,-0.0237132576761423,0.00136736989070509,-0.0935897766446953,-0.122840126657187,-0.00908750808488898,-0.0298620773312186,-0.0755177400795325
"11502",0.159533177819222,-0.234548058071203,0.274822803375012,-0.110917574376351,0.239354753554582,-0.199865955914582,0.0956119951666748,0.211937464566451,-0.204606342463983,-0.00732961901786954,0.0238891880529475,-0.439711521191976,-0.234078330803441,-0.108140475778615,0.123252796621784,-0.0253454400792071,-0.20297212783229,0.241970893823847,-0.269289380275169,0.0708138052087579,-0.0222724316758518,0.115899172359684,-0.337480547952512,-0.128017213025032,0.336571036660328,-0.0148339705604855,0.112172453845998,0.130365789887538,-0.140062343671064,0.0521241584909713,-0.102577188012225,0.369612253551593,0.0742770828454936,0.177651077191146,0.0895725752561503,-0.117383957576324
