"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.180669593368436,-0.0566970338801055,0.164250596092641,-0.274498984911877,-0.216042443267165,-0.156500148025108,-0.147421952697908,0.113614021879798,0.174205378193524,-0.127779011240977,0.00908455674915083,0.164124545467865,-0.0818956380114726,0.131470209274758,0.240558777115704,0.0587988187334799,0.0631222104430623,0.0910428376148289,0.0310280781578679,-0.063450702330812,0.376796385151064,0.136555432512296,0.103889899330689,0.00131049260599671,-0.262059169116824,-0.0716880441207494,0.202105394093838,-0.237207124867247,0.121063008711207,0.0562784859315133,-0.0663901203077809,-0.18982553562937,0.153068745401947,-0.299380011728053,0.030093933386398,0.00904370665625743
"11425",0.0444155058645659,0.0626119993189346,0.120608631970197,0.0713855015046793,-0.00757505840725544,0.0147711392600806,0.122978820583347,0.0428654787665532,-0.000775912515640266,-0.271279875798218,-0.0925753746364797,-0.105414855624177,-0.0246618927512433,-0.0114824632621961,0.0672014565189097,-0.0209229542839819,0.156203114649643,-0.169590233356701,-0.037752621624638,-0.427816999737212,-0.0734666646030137,-0.149645637827122,-0.0520447488795493,0.0304801661239022,0.0968779391953393,-0.0291381100667064,0.0914127162283069,0.226796040089137,-0.0114037335906415,-0.102548124140329,0.140901114632948,0.0499561718179331,0.0810937041001185,0.136985329752681,-0.084913905790771,0.115464336518598
"11432",-0.018911113725969,0.018345875660774,0.0259573573243267,0.0246370597439439,0.0723941985359867,0.241984612429195,0.299928421978931,-0.0313369926917335,0.28944170025404,0.00590275326947013,-0.220808651988602,0.0479631667906205,0.033078209618323,-0.0281720748763534,-0.106233975396357,-0.0123452476881148,0.0298208165766525,-0.118092511355294,0.0210497685882563,-0.223356860598693,-0.146068503587085,-0.263173679205926,-0.10872823972498,-0.0934665330309861,-0.0190997152358381,-0.134961404291072,-0.0653589716496811,-0.0236369652970767,-0.0407829841371979,0.0314510817005074,0.147555415902301,-0.254220898735311,-0.0264148946678303,0.209938114416263,0.199634707365762,0.236086957728749
"11438",0.0400538872016079,-0.0890883462684349,0.243142115353647,0.142894702597395,0.0253604400537381,0.770969345223839,-0.148589632426543,-0.0222582826067282,-0.0683395973293335,-0.00127562477878407,-0.0352913175761486,0.00518580830287649,-0.177106564763058,-0.0263341899161101,-0.0355158631641438,-0.146046975898789,0.017775806997968,0.0222076068130838,-0.207418657504099,-0.0639683405371661,-0.167662657400211,-0.121832881961735,-0.150477500120929,-0.0812201279196544,-0.112801470771688,-0.168802491175663,-0.135542851198363,0.0357113856723713,-0.16269677638403,0.0273546119136481,0.254520575637498,-0.0403737486789765,-0.173634782360595,0.402195737733732,-0.0316952817193213,0.380601938959102
"11459",0.0931587757196461,-0.445431093573858,-0.048823659815376,-0.0304842631042062,0.172978803954785,-0.347406783351998,0.146048794668653,0.112622039677187,0.012757101657516,-0.229032276341345,-0.0751605249789972,-0.29764790023602,3.66716757870437,-0.163894029899583,-0.0239475291726196,-0.209268522701484,0.0281218549785404,0.050904813273215,-0.487675342714235,-0.020375393420445,-0.0341989928894642,0.198956965360787,-0.0901882204431022,0.187905918202093,0.0936285315570529,-0.307549341093125,0.0382227455600934,-0.0880132166380649,-0.605696989815659,0.0286692487382742,-0.364720584062852,-0.544321456225714,-0.229624869401701,0.097280639431636,-0.0560024192261484,-0.228960402377853
"11461",0.528290970849357,0.154090041832927,-0.311897362613456,0.293532116648014,0.123051479657828,-0.150097348964272,0.431168501609627,0.166303615446796,-0.335667574963216,-0.031452876620423,0.222296110446795,-0.291420680278357,0.101957199939089,0.190527516765878,-0.245142382165194,-0.0477799654517229,0.0861485333762815,-0.281858796105155,0.0914414313091732,-0.101137996007992,-0.324174061606883,0.292736697522625,0.050631193394626,-0.240944282283103,-0.0606972109738224,0.401225453744619,-0.0602136182776205,-0.167103399267634,0.105498755198315,-0.339259045280002,-0.0135226047145397,0.285536671523562,-0.284676093944676,-0.396005726694435,0.339445517515975,-0.180830780568983
"11468",0.0200681463410081,-0.0488389352575723,-0.0888698847362215,0.673412658993872,-0.0193397334018977,0.0129708932151048,-0.0391228503793961,0.0346238736856096,-0.0353800872232787,0.0629626418613116,-0.0385086938763416,-0.0252311105770191,0.554590144944934,-0.059196227312262,-0.00709191751908109,-0.0306693220875633,-0.0310392668326777,0.0135595020152022,0.0555992317743064,-0.0598540915979165,-0.090059486654424,0.00174288466559799,-0.0460663851453059,-0.00345255209908473,-0.022213680543151,-0.129396990343517,-0.0284501169961954,-0.0345463491122224,-0.0827370804980903,0.0263117995599586,-0.175474609679917,-0.104950297500266,-0.155983747820862,-0.0168867333623467,-0.0242363247049995,-0.0582453017952972
"11472",0.0145091492145363,-0.0297000880956767,-0.0168330161291753,-0.0675042208136418,0.0312899211977981,-0.0830175486864626,0.00533781632899632,0.00732871195083139,-0.0244091857148489,-0.0486949769685931,0.0448289007436764,-0.0266019032517418,0.654832595842418,-0.023370229432022,-0.0152123132750374,-0.0254913665415954,-0.0197072772343675,0.114737292476823,-0.0593776110336525,0.0192473618066407,-0.000150234329154939,0.0314252187564159,-0.065946173079043,0.0190850669076593,0.0681410757460802,-0.130945696911942,0.0157370766011199,-0.0382487877249814,-0.113879152646861,-0.0167022843167185,-0.0600975155570928,-0.0794841062146294,-0.0693703802307637,0.0254089036374185,0.0514372486592192,-0.0886022716816325
"11475",0.0152265550984345,-0.0606069770157046,-0.0550249113995579,0.601697285061562,-0.0767296842956686,0.126902005959714,-0.0311399398721628,-0.0115039686909522,-0.00704164663453567,0.050373846624295,0.0128252073855675,-0.0604943048958577,0.317230016446258,0.0341550932448413,-0.0603216230640843,-0.0957236065732296,0.0523290902996278,0.0200593121717896,0.261276979471453,-0.0567708030575543,-0.0856356858046977,-0.00830527689938148,-0.0648349679458102,-0.00418369190281483,-0.0605788903528477,-0.0875674004739737,-0.09333450443325,-0.0179740550561317,-0.190899692432193,-0.0251136987588395,-0.0170658743974939,-0.117065593180559,-0.163504450072412,0.0199141414074011,0.0138479449093173,-0.0744162308705491
"11502",0.063819881874182,-0.124629576377977,0.266123553962438,-0.142894125647022,0.119613227315155,-0.125692914802562,-0.00902571787312643,0.117216248998888,-0.201619727357762,-0.00607723208145476,-0.00130533409633793,-0.387661762725859,-0.0857607876038925,-0.0853233782410167,0.0904384992860535,0.000991562563687138,-0.280472885164602,0.185314852852212,-0.104289773016419,0.0547641661431033,-0.0502660859841708,-0.00657423947282828,-0.358876440531038,-0.220439517271231,0.265643299505407,0.0493163505133776,0.0534797713803346,0.1425271444743,0.0295962888617,0.0102810419352469,-0.0329322775159981,0.540997962574023,0.122555460476218,0.105929940863663,0.0477503761499964,-0.0425178539666882
