"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.228190367851232,0.0104977079153626,0.166991233496588,-0.307117063924941,-0.277218724755796,-0.106323655749437,-0.198452196918342,0.0741614137526597,0.174175725684403,-0.125818809986173,0.00111215021974907,0.207131927474827,-0.0212883930678537,0.121135978375601,0.213878768425185,0.0583905117255073,-0.00265791817905699,0.0506183191303735,0.0841821285371261,0.0263745041559993,0.345619689214593,0.0483518618819353,0.0840212749044668,-0.0575862727192327,-0.311152700636175,-0.0357733458180436,0.168724760341899,-0.23018239026385,0.219723115295371,0.0426519043588507,-0.0314736282584246,-0.0735981951194207,0.189519663363158,-0.343156846877406,0.00939639473271107,0.0533314771390155
"11425",0.0231590158162981,0.100481631428602,0.144071451250093,0.0492758441454289,-0.0276497161548904,0.0474772178103992,0.0985862119483381,0.0359276296879209,0.0357305906989184,-0.282269473182941,-0.0890740169236963,-0.0833287064101812,-0.043310470774197,-0.0429765745396644,0.0437047074977308,-0.0643228858168281,0.0730720652681157,-0.210944078374419,-0.0610959974699682,-0.187871100280192,-0.113690199464627,-0.233607217713962,-0.0890720022564715,-0.008695913686544,0.0581755839338051,-0.0129223362631505,0.0710091036226677,0.219891862048687,0.0412765670848284,-0.0944216137279003,0.153180120482555,0.162164125936092,0.113680367636137,0.107047744185582,-0.0835532369347536,0.150893699492187
"11432",-0.0136854883424415,0.0143647464440553,0.0353557382557508,0.0249439920717399,0.0823013864174819,0.240943095078377,0.304856745337419,-0.0223270158565527,0.305374910926524,0.000511060918732059,-0.216849121154721,0.0444763931623007,0.00645351977285205,-0.0387570444285033,-0.108343690549569,-0.0311517635232931,0.0136273087449432,-0.123798305762456,-0.0053489617580776,-0.146096312015428,-0.154102597997584,-0.272888481513018,-0.118818000303893,-0.0925868387021219,-0.0210041699014035,-0.138844991544887,-0.0640752197582276,-0.0287916914878324,-0.0479031979925622,0.0391530934053414,0.142259142036808,-0.240734548229388,-0.0233210783216471,0.210234831719265,0.206542674040099,0.238029880811916
"11438",0.00663964203400869,-0.0485388479994879,0.226003798075648,0.12640614728983,-0.0239060112810246,0.797452853867752,-0.183128653865644,-0.0591816156077966,-0.099671631411222,0.0102766736455609,-0.0469566162029131,0.0329841877501203,-0.0952580784278626,-0.0105617083404804,-0.0443624789415617,-0.109280593837306,0.017569584105867,0.0137355953520841,-0.129644071715786,-0.172082567520485,-0.167054505531976,-0.145693747353539,-0.140321703989589,-0.111632406720952,-0.132967100546233,-0.143678346144051,-0.154322768746204,0.0492643821045676,-0.100653354208516,0.00557963529460261,0.281935298759266,-0.0102782684872484,-0.161963960770485,0.380292857898113,-0.0553531317620595,0.398351513235002
"11459",-0.139800105775868,-0.10942351371266,-0.0165978464156897,-0.196740259520868,-0.120762617995409,-0.0927576451148132,-0.10543794340306,-0.0717348125362161,0.0434714798995106,-0.229450167862857,-0.108271148925789,-0.0844077524959988,3.9256128195053,-0.237261873924259,-0.164510202706146,-0.247789396930804,-0.339732198219933,-0.166931248903751,-0.266917542971468,0.588775957506927,-0.2092402764412,-0.271048613409966,-0.211367825689422,-0.111663339897978,-0.16118794173381,-0.131358966215147,-0.130041621687616,-0.0620655501561059,-0.114816357682695,-0.026114069696999,-0.196372991238903,0.076339838484016,-0.0371748482631002,-0.126075302027542,-0.148493895519327,0.00134778167964841
"11461",0.535885766261173,0.14807650965999,-0.298885378773235,0.294197116418314,0.137238104193105,-0.151909816463744,0.438376805873949,0.179086699200861,-0.313573852875679,-0.0389435580728279,0.227845036537011,-0.296571202049966,0.0645937237091996,0.175925903329953,-0.247871965773275,-0.0738546909016051,0.0641768798830977,-0.289473942727901,0.0544459798770472,0.0053347115395129,-0.335085577774809,0.279913201189357,0.0367862295470911,-0.23929220214246,-0.0629776717018876,0.395576753507288,-0.0581885322528037,-0.174302666482683,0.09490152964473,-0.328479176041455,-0.0211228555819353,0.303384240416312,-0.280653636562892,-0.39527299270822,0.349176234934062,-0.178461706834675
"11468",-0.0253349761653435,0.0181751597418272,-0.0782428902164327,0.639540103865758,-0.0751643629457831,0.0646070627283114,-0.0884431446871836,0.000786402916883281,-0.0222560453221149,0.0605618742240155,-0.0435805149610113,0.0168856334190309,0.596016826178419,-0.0787475499531485,-0.0367471692474137,-0.0466238799121748,-0.113230301209107,-0.0334447101286964,0.0894147277709361,0.0979128664191275,-0.129310694616535,-0.0985591322287573,-0.0751840004771292,-0.0643457287251784,-0.0751491320719088,-0.0950284399754089,-0.0623139793582793,-0.0314528083672323,0.0146052341844032,0.0184143529749788,-0.14331677917316,0.0277849252514606,-0.115293379063371,-0.0624423332404014,-0.0401872032693544,-0.0103060143600272
"11472",-0.0104558932073471,0.00777128048554916,-0.00921520443663233,-0.0867291925701522,0.00117633673334244,-0.0538063561119345,-0.0219060869598953,-0.010422279793082,-0.014278578708819,-0.0509619977387695,0.0426041374685876,-0.00321656939328144,0.673959585261639,-0.0362649557112426,-0.0324410432208537,-0.0377128102626838,-0.0691861325795952,0.0870347913542104,-0.0445442567868336,0.121937537219827,-0.0238296308975679,-0.0272778703475234,-0.084202166977637,-0.0154211545989343,0.0376983032100465,-0.112036013647726,-0.00331975140973295,-0.0373495083707197,-0.0596729952513614,-0.0199098045443247,-0.0426819294653162,-0.00169376256389288,-0.045697353878589,-0.000466381555384768,0.0435140069902836,-0.060996297733653
"11475",-0.0190168245076296,-0.0084149075772269,-0.0423150286025565,0.574562785431861,-0.117293876598651,0.168012962085802,-0.0686683761991981,-0.0347632908751136,0.0105670974273977,0.046057789565754,0.0104921748934668,-0.0281281184622435,0.33881319258695,0.0137359007131694,-0.0851290592350046,-0.116881209163744,-0.020999274254957,-0.0203049963871306,0.276832409486475,0.104395282822436,-0.1207873518515,-0.0933507336111604,-0.0927369135838492,-0.0528188231966983,-0.104038057092479,-0.061614542129323,-0.120030230553371,-0.0177620015215768,-0.115678474402448,-0.0280673337702907,0.00648273642886766,-0.00424165486925092,-0.129377850663499,-0.0166306776346873,0.00405965526330706,-0.0349623799618977
"11502",0.147450401055634,-0.245526577684358,0.253778390583343,-0.0829469369373692,0.2248097192592,-0.217468330871429,0.0813108476886948,0.183025102539528,-0.213920939469914,-0.00551293222804692,0.0103343955332938,-0.464312850233266,-0.176943192906162,-0.0580467262749688,0.141303132399192,0.0163290729083466,-0.146540978494784,0.264328848102179,-0.181895152940986,-0.170890906063133,0.013489856403231,0.163708131812124,-0.314391439663346,-0.112448408935016,0.35770504145998,-0.0139399581626538,0.114076480613346,0.133562863596851,-0.146924687446247,0.0294513375890921,-0.0932512334331453,0.316082796452674,0.0528988926345207,0.186474616639186,0.0805834077694694,-0.125742083295061
