11655	0.108719015396205
11808	0.0561901708052641
11933	0.0501033610265104
12053	0.108296846182204
12457	-0.0575665777139343
12686	-0.0506664423730114
13119	-0.0994657946298938
13124	-0.0553743465868082
13170	0.0779501858000419
13649	-0.0550162098378243
14219	0.0499582284915417
14229	-0.107528763674158
14245	-0.0894970115391719
14869	0.148869883213516
14960	-0.0579237402557544
15220	0.0539296957686271
15242	-0.0469161228674908
15903	0.0690159410926136
16011	0.0551302740574016
16601	0.0530755105398423
16819	-0.0868893316579729
17874	0.0495358144573282
20208	-0.100641920925075
20209	-0.0629439234452594
20524	0.0641340391490993
27400	0.060486152909633
27528	-0.0550028474061541
53412	0.0479529009068238
54401	0.0483639289280601
56508	0.0582802726910438
58185	0.0500590377204561
58805	-0.0803101552941099
59010	0.0554826089305811
64209	-0.0612878117946099
66113	0.0709567189057457
66270	-0.0808616503098211
66427	-0.0575611808819301
66433	0.0535245122056261
66438	-0.0525297193056403
67470	0.064084938626466
67475	0.0512740428246101
68396	-0.0694365951245439
69065	0.0584350254945657
69550	-0.0530751644898157
70297	0.0556308803021062
71994	0.0555926642723754
74204	-0.0512629287183139
78894	0.060306839110744
81489	-0.0691701715156711
84506	-0.074271768903982
109115	-0.0502132336011845
192166	0.0568588737599349
193740	-0.0648245022684469
214469	0.0538334232370802
227731	0.0482198533003924
232400	0.0604782251607274
235636	0.0594037812598878
236792	0.0516584149915511
268756	-0.057937864540325
328949	0.0632678503800643
434794	0.0631641917660958
