"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"11522",-0.00231298925372659,0.0125453937250294,0.0276103208279938,-0.00147102838701133,-0.00343895162374985,-0.0153755392624829,-0.00114232055348486,0.00479102820420872,0.00731739518915957,0.00375381787336696,-0.00805312057298185,-0.0310348600850446,-0.0360553535256853,0.00473863586233988,0.028655606131637,0.0148544049001816,-0.00179145150841999,0.0115404369849781,-0.00772539059730754,0.0032083741208403,-0.00985563724552676,-0.0260854858735601,-0.0189082319339268,-0.00295426319249839,-0.0160100831530862,-0.0183165544068925,0.000246226460340932,0.0152827975312654,0.000168483423462909,0.00617366956975625,0.00485727174123723,-0.0201426587968677,-0.0344480946930044,0.00199069806849305,0.000846323197552389,0.0225465910394944
"11529",0.0137405005141922,0.0344778101521134,-0.0200791066724685,0.00832790016420739,0.0116731525303044,0.00963689402234832,0.0285828828116471,0.00520701660726486,-0.00484350487651888,0.0301278875679844,-0.0221762135551049,0.00105771985612832,0.0181613311161623,-0.000441892620308798,-0.0273989647130451,0.0013489510190047,-0.00295677017589986,-0.0226970478095035,7.22712707618607e-05,-0.004270148712035,-0.0182048741596684,0.00438943982251382,0.00103927638301436,0.00671503580844974,0.00669264735248571,0.0240749522637097,-0.0336396664987942,0.0355583917017919,0.0319787723681727,-0.020857524862835,0.0129729088267953,0.00887078599219902,-0.0167995928241468,-0.0197641945148557,-0.00411728873447105,-0.036692730446992
"11534",0.00413612906683455,0.0033453210759344,0.00442813915394242,-0.0273453466259428,-0.0203120714110982,-0.0171434474609299,-0.0143551601363371,0.00693673710846701,0.013861513111769,-0.0128973585564482,0.0143034371690271,0.00469461496110648,-0.0115973553061923,-0.0131644516164461,-0.00191591688346211,-0.00923288362806156,-0.00929093580234403,0.0108347721873928,-0.0153914256837648,-0.00523378121021207,0.0087055606290244,0.00847706743661948,-0.0121864100759769,0.00518318353411691,0.0151036340045765,0.0138269234932932,0.0135469083575403,0.010005484742995,-0.0041358217638968,0.0099678232674138,-0.00641865907111782,-0.000222605650835683,0.0177987366975884,-0.00920961481285333,-0.0167798380491208,-0.0154504179325046
"11537",0.000245483102202905,-0.00871292993390284,0.00116079536959956,0.017753339816542,0.0374445866404186,0.00202604053643747,0.0470982930809884,0.0222523448285817,-0.0174517645978478,0.0815780177551303,-0.0134401606643144,0.0106527424020809,0.0194198002651911,-0.0156541957683085,-0.0151563566274326,-0.019006838204083,0.0270844924002565,0.0102710072949934,0.0581190859803124,0.036258470492231,-0.0118750480065472,-0.0075546766664039,0.0434523626129712,0.0336123402767221,-0.00881542296790728,0.0193116669602531,-0.011046974235574,0.056467474737952,0.026469536891701,0.0512852651043666,0.0309891089170749,0.00753930106302467,-0.0682439118526334,0.0505660785150913,0.0223315379614806,-0.0175918820822692
"11538",0.00257983360216235,-0.00831426728184813,-0.00970304401756555,-0.0171171819181797,-0.00425753235125226,-0.00675170728522497,0.0117909665917778,-0.00185168807558455,0.0195826925498634,-0.00711600986221754,-0.00561881069161756,0.0077313952350888,0.00450878915076908,0.0153067684076996,0.00285243878375767,-0.0100946294895766,-0.00856383534481195,-0.010256196100861,0.0148930352496736,0.00421424465663763,-0.00621734654717475,0.0166517343168288,0.00574443595827166,0.00564483556747776,0.0302479630325123,0.0088684194811881,-0.0235925722995043,-0.0278307865901622,-0.0131987641012874,-0.0138409692105034,0.0146821763840236,-0.0459629480621262,-0.00554122391788023,0.0136228907736281,-0.00213997248833155,-0.0567362783266517
"11546",-0.00899705415628516,-0.0126824790263718,-0.0106830977916584,-0.0151354514129423,-0.00277663804132985,-0.000875473343710365,0.00262176646446482,0.00598789277264048,-0.00955987781579337,-0.00855846063310804,0.000546352239043617,-0.00661589984086776,-0.00204951706657893,-0.033094516943226,-0.00450285112398485,-0.00776027290913503,0.00667266226529941,0.0104140305268907,-0.00788031305820006,0.00528994121190097,0.000741773121416672,-0.0192674749297306,-0.0130203649397341,0.00104919310869614,-0.00723013472613028,0.00712632003454489,0.0187787042888874,-0.00284219644303977,0.00495954688612684,-0.00112715052286439,-0.0123290320531642,-0.00794293585934657,0.00375482272840719,-0.0106027348456607,-0.00712254808732988,-0.0140641497793559
"11565",0.00863588292824785,-0.00883889144536995,0.00186622580935361,0.0151840724464128,-0.00527162444312553,-0.0114595909886428,0.0025670114852404,0.0100623074974881,0.000344850320225599,0.00564717077719824,-0.00595542758567369,-0.00753838164491679,-0.0119040511338836,0.00572527855987412,-0.00279308450240946,0.00286075066615583,0.0240459015307584,0.00397893660537672,-0.00737279793971569,-0.0117906764830632,0.00268216746876608,-0.0112289215226696,-0.0164415739642148,-0.013351754222133,-0.0088827801371719,0.00688085729876771,0.00832816479576025,0.0227305733983686,-0.016962094581192,0.00205181652546764,-0.000743179599134029,-0.00663423350623797,0.011091402175236,-0.00496408501483085,-0.00591672471122338,-0.0268427053075129
"11566",0.0059719605955166,0.00553679929883661,0.00797385405794107,-0.0144460682962142,-0.0150194409393509,0.00872139439727612,-0.00307180361537191,0.00877724846390908,0.00474672088798698,-0.0127204804986232,0.00612716086122725,-0.0153264625112234,0.00127218049232561,-0.000218380708475597,0.00658710336201562,0.00369104495297422,-0.0158769068659745,-0.00023075539324343,0.00415711209245534,0.0242343093848988,-0.0328524123074907,0.0119818856066079,-0.00877633333581629,-0.00677873202570471,0.00551482550188599,-0.00157646123562415,0.00990614821358491,0.0178656204784098,0.014961851700312,-0.000653685094079798,0.00361385110089885,-0.00238836708178602,-0.00135323689890255,-0.00334858363325046,0.0120773448069229,0.0209544114783953
"11607",-0.01449902763881,-0.0604264366420852,0.000532398822207328,-0.0387633784004869,-0.00712394555337102,-0.0238850995305212,0.00122812165460191,0.0134698771643554,0.00911761191209138,-0.00490596123913997,-0.0166060272885629,0.0109632156024958,-0.0184584261334381,0.0208560899114986,0.00228582216059843,0.00204287869582633,-0.0282579783824871,-0.0089727634711694,-0.0153555035077393,-0.0454106079064526,-0.0133842579002564,-0.0165452719615001,-0.0204618994694087,0.0120158302617279,-0.0207811104847223,-0.0102064869576411,-0.0100952816941455,0.0205908940648207,0.0118615027962955,-0.0251277951280006,0.0100961274770226,0.0135986737512828,0.001363813159903,-0.0234893562506711,-0.00793627452571204,0.00557640678600484
"11629",0.00849056198996618,-0.00604675262841105,-0.0223103590607248,-0.00140184836647658,-0.0120562987809823,0.00781320953750836,-0.00353373313904916,-0.00537661277966666,-0.00832990309743217,-0.0103179901725221,-0.0136651150916873,-0.0106714617347075,0.00267267240055057,-0.0225374704909424,0.00676475993073695,-0.00358872810688373,0.0129638364672503,0.00858481632661832,-0.00449485262377288,-0.0180220623377446,0.00369155835170399,0.0110129350716948,-0.0136574212496209,-0.00162287701801901,-0.00458364511427124,-0.00766960185335953,-0.00237022097579662,-0.00497618180157235,-0.00852053341607136,0.00170022132095617,0.000736538477161525,0.00589431655524335,-0.00225066847279713,0.0142545998710795,0.00384408194315846,-0.0741841771637495
"11647",0.00336164991214043,0.0200489735330103,-0.000231667968091329,0.00562374887401941,0.011998835065994,-0.0133797471197726,0.00920960255406524,-0.0166653160139457,0.0103296644160884,-0.0145995642255329,0.0172445310017262,0.00359605820272341,-0.00436979603035998,-0.00904891767074423,0.00386783039874838,0.0200677209757283,-0.00708949838973051,-0.0175799348220082,0.0068446826336301,0.00232153253489462,-0.00315477724169108,0.00211489723680121,0.0147484660549948,-0.0159073469484794,0.0128792411678214,0.012889667833704,-0.00663513835808005,0.00516521836617626,-0.0102118630506181,0.018349396128082,-0.00167036796560059,-0.0358698774954095,-0.00133078917929223,0.00252105333975245,0.0163723292887937,-0.0392844389841193
"11655",0.119105513413477,0.1129103816366,0.0233236523619392,0.0400357275189187,-0.0539337515905539,-0.0672935689987937,0.0150069672004899,0.00758043365856924,-0.101206932927752,0.0555597379857265,0.0502273177188348,0.144627975423979,-0.00707536287491874,-0.0301235383203884,0.0180612600510486,0.129662341689239,0.0170636906136061,0.0740876105546107,-0.0156684608897785,-0.12508336833767,0.000766368003770835,0.077498666111267,-0.0843330631577636,0.00826090298046536,-0.0455475606337266,0.0417604026874081,-0.114407115312036,0.00658620038091804,0.0682370649283276,-0.110349629176081,0.0469720092845787,0.121328078963061,0.00583121683070744,0.0576391177305403,0.108719015396205,0.0507908731887879
"11666",-0.00686978710153011,0.00159128525743666,0.0123165845219002,-0.0131488645301268,0.000299396197308605,-0.0209933439968319,-0.00163784356518945,-0.00703851273627967,-0.0054252877826818,-0.00945192906365655,0.0124581859442409,-0.00349920144850548,0.00203523202952006,-0.0151956177505235,-0.00486484328236603,-0.0142151112382502,-0.0137218101713184,-0.0168957518756705,0.0086077611465089,-0.00949038823280444,0.0192898686761289,0.00180540127604277,-0.0206944664728674,0.00284713237961928,0.00619912995468745,-0.00202274588171647,0.00600787913351845,-0.019316224919089,-0.0041191861300739,0.00289762088093813,-0.0221539869550513,0.0328151992806106,0.00412974268460274,-0.013248103539152,0.0308522803687119,-0.0206380089532495
"11670",0.00779793709386089,-0.0115128411498557,0.0144813997557401,0.0103153730142717,-0.00945747627393275,-0.000526757885655831,0.0337099065664011,0.00745712179267108,0.0626188621413782,0.0712256963485036,-0.0206045654706337,0.0166688546220635,0.0113068514640572,-0.0404856810253957,-0.0691852257727063,-0.00588756817469558,-0.00575781389765541,0.0266143959286324,-0.00738968856952721,0.0219879209220041,0.00865074352017013,-0.0139536766313056,0.00686953212684109,0.00211603778353173,-0.000707961105259304,-0.00164662668102131,-0.0276173136095801,0.0185244150819553,0.00508323743030583,-0.0278451135347151,-0.00546437233863319,0.0193655822323026,-0.00155760665719646,0.00816833940538921,-0.00571581499406395,0.0130313588537765
