"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.228748297259147,0.0090439569929141,0.159435908079197,-0.303001277186794,-0.280891758229886,-0.110613192146184,-0.201689110620656,0.0656302184770609,0.154143472142144,-0.120513650642196,-0.000903041688234435,0.206817945884519,0.00302119866725797,0.133576990879746,0.219846427481969,0.0809189900505134,0.022474988234652,0.0611583083789827,0.110014391102053,-0.069243277969993,0.356437310906261,0.068279275058068,0.0956188642662766,-0.0547680418698393,-0.304369826483559,-0.0351979349002382,0.170382878717387,-0.223543205104269,0.220396472684808,0.0359428210632198,-0.0287826163420022,-0.101378223816028,0.181798918769823,-0.341121548765952,0.00288458078097514,0.0469410844071515
"11425",0.0199725527854913,0.0964475601680759,0.119017329732546,0.0571184342039625,-0.0403873259163275,0.0381295918790047,0.0944876011562901,0.0177120567055905,-0.0115776882817984,-0.267716013044106,-0.0972508063208824,-0.0835594405004698,0.0188657014186313,-0.0105458792400081,0.056845845977116,-0.00927538371322147,0.135481070241822,-0.184863960539687,0.00301155817851881,-0.430633063219209,-0.0842408311007375,-0.184538237913132,-0.0567419787679879,0.00124552751747868,0.0751595202954298,-0.0105264780826056,0.0751229259830158,0.23418599251182,0.0400714430067488,-0.112789069243178,0.160194874315022,0.0949602743259682,0.0956389626904428,0.115104126600004,-0.0990400065600876,0.13491321275046
"11432",0.0113461149836242,0.0183637960441207,0.114780130224031,0.0649470145890081,0.128909862134163,0.216089052529211,0.243716562087185,-0.0771411642404004,0.241722789974529,-0.0116725201514804,-0.174233288042457,0.0361529502825474,0.0153322022781374,-0.0429702248940568,-0.0757256235653424,0.0139823303601029,0.0496697594305981,-0.107358599072754,0.0322423280738449,-0.20680427835736,-0.175700963006711,-0.238373827494287,-0.152835498481523,-0.130760528349074,-0.0132990706591996,-0.151889508008891,-0.0616464477942228,0.0121689167800274,-0.00567105387279022,0.0540252949315696,0.141348685626024,-0.306079929470317,-0.0506066494573027,0.170090880470303,0.18740674541581,0.230473758703333
"11438",-0.000298546005954872,-0.0484950695811431,0.208873809272948,0.111090177730388,-0.034600628330738,0.808431477409312,-0.162298230720229,-0.0357534147795007,-0.0639164150277352,0.00940352741147686,-0.0578692335398924,0.0357130146077107,-0.118412122269707,-0.0198192787832767,-0.0590561655731267,-0.141662235068175,-0.0143200256786277,-3.00251824946848e-05,-0.16258263970546,-0.0733776220406237,-0.169795391474509,-0.17273583786536,-0.140045134991123,-0.102712702339135,-0.140974955955566,-0.140303060636681,-0.156441722284005,0.0315343202388416,-0.113722496877355,0.00684237129329657,0.279932615678954,0.0325200381085086,-0.147368446470094,0.390456828770808,-0.0441906566613303,0.405983877319599
"11459",-0.118736067454253,-0.114088342406325,0.0161958319091933,-0.133611909940875,-0.0970423826820332,-0.142173664889114,-0.183953799128159,-0.175251563945345,-0.136319024117684,-0.210082641964734,-0.0786788912134571,-0.094351212147325,4.07729738835797,-0.168151291220989,-0.0976676205059788,-0.0713216509325099,-0.156781860771909,-0.0889189872540653,-0.0783453885452405,-0.0329304232690706,-0.166592271644492,-0.120215779941597,-0.176209686175602,-0.132209473251685,-0.113780020536781,-0.140660819227887,-0.117922140748658,0.0168430219334512,-0.0697766542107711,-0.051127817027275,-0.1814234179877,-0.150689048452596,-0.10914669480795,-0.153144954125244,-0.205425044377196,-0.043605697296113
"11461",0.530730619199526,0.145559995253477,-0.322419330068084,0.292170816119061,0.124371364815499,-0.152800041066308,0.445262056494536,0.178276027016796,-0.327076855618845,-0.0301897748020242,0.217746861881284,-0.295476703893316,0.0931689239797542,0.192111273846958,-0.246284159695524,-0.0539532446994666,0.0889303372606821,-0.279329247940288,0.0797909021293734,-0.102463805479269,-0.317814493416957,0.298481177024017,0.0572391908783165,-0.228989793802074,-0.0559366847399891,0.398616361705763,-0.0565645241187344,-0.173369197839241,0.0882071496245986,-0.339454017201713,-0.017622086352712,0.280571329867028,-0.285367053859901,-0.385590596336512,0.344509571162512,-0.185042347328226
"11468",-0.0424830065102023,0.0124176039203549,-0.145447172203177,0.623210225719674,-0.112919490457803,0.0709215477197828,-0.0567313711234328,0.0167674939542075,-0.0260918668513364,0.0800406125485547,-0.0751307929414042,0.0214829505495443,0.644135219595818,-0.0485544218062761,-0.0442863795709212,-0.0254943692032345,-0.0805607245597349,-0.0205861834467209,0.122646309750054,-0.0749597474485673,-0.0916550392803827,-0.0764307151974219,-0.0279077694603265,-0.0338435900678493,-0.0650467226808794,-0.0854626679570934,-0.0601910015735171,-0.0428107321151894,-0.0107551116301492,-0.0058786242662629,-0.136786502579336,0.00789062672086514,-0.115021486138886,-0.0324191140616824,-0.0424228619850136,-0.0196351253620557
"11472",-0.0101970842219938,0.00634439904584131,-0.0146182943614577,-0.0809279723649041,-0.00117594989624648,-0.0592745956132071,-0.027487144092071,-0.0214824894409006,-0.0380164247184291,-0.0456721763170958,0.0418985390228589,-0.0038400569684598,0.700419679481654,-0.0230239202574378,-0.0249007980835835,-0.0119247566702639,-0.0409079328094148,0.0989392830400666,-0.0154604429379803,0.0169761447833349,-0.0129319180168742,-0.00465284183324825,-0.0728914977106639,-0.0136990867657057,0.0452606319054002,-0.111864609173918,-0.00145237827736268,-0.0288004280121439,-0.0574990765017909,-0.0266178719492178,-0.0398178416692755,-0.033825771119103,-0.0549407782266497,0.000345686311121201,0.0358510060793797,-0.0681312316602572
"11475",-0.0320285363208237,-0.0133620806113116,-0.0957608677188375,0.564294338999272,-0.147058529438223,0.170751326759427,-0.0465555099932815,-0.0267709598180902,-0.00143577718162774,0.0629715742861067,-0.0138993368462795,-0.0248514526621372,0.38571266793232,0.0418795613230335,-0.0880120841226151,-0.0908729883292725,0.0147834343992961,-0.00592527224845164,0.313352625214424,-0.0678807602754141,-0.0878335617497847,-0.0677873796846556,-0.0522698801909952,-0.0288402802097891,-0.0934246657969529,-0.0542354956905448,-0.117693579238835,-0.0231791668003058,-0.134237188843115,-0.0492037748382977,0.0125698500197603,-0.0317295004555934,-0.132701866467184,0.00663399630690237,-0.000577643772059454,-0.0448212359360635
"11502",0.126393390080852,-0.246486981363744,0.197155128207243,-0.125418330469674,0.190241773615138,-0.188029224828169,0.14084496644722,0.246314755259222,-0.122591433940197,-0.00413018968401791,-0.0236382774126488,-0.456431193066642,-0.227580123592987,-0.076250990393861,0.10207209626362,-0.0630926343867754,-0.222545196886045,0.231288688649867,-0.260494950512006,0.050984357152945,0.013452330198553,0.0982181745455211,-0.304868052490184,-0.0838014332899255,0.338973371660415,-0.00346809816753511,0.109017355550369,0.0858035677824663,-0.185295201021811,0.0281742282396268,-0.097189604985491,0.42255028158977,0.0905227104499916,0.218235438043143,0.108902212686968,-0.107832909931218
