"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.229072000896234,0.00381764202597584,0.150115281210927,-0.305969904876121,-0.294314082353964,-0.110513644077575,-0.210257219938298,0.0611917418983452,0.164226170453358,-0.117896587936552,0.00510054805007128,0.211528228434225,-0.000875352821593095,0.145667715053189,0.227596178188961,0.086039488110898,0.019110027852794,0.0574549845892477,0.0968456648867961,-0.070565473862536,0.339623496420011,0.075091959268541,0.106937218100769,-0.046391600465316,-0.298313616039502,-0.0436344022221189,0.156854723549167,-0.220675768086485,0.228795318353111,0.0379575937806831,-0.0284332764349009,-0.0989925522810408,0.185388199560285,-0.330318461611192,0.00304635265763755,0.0438354114584345
"11425",0.0197774449834485,0.0920003362311698,0.111329646803376,0.0547002564659988,-0.0516928787881957,0.038146164613135,0.0869827269443803,0.0137679098296288,-0.00311850766591282,-0.265533248757115,-0.0919820237683143,-0.0795622586275144,0.0155041760558704,-0.000264557170003933,0.0635537333598031,-0.00481529574911368,0.132658219919927,-0.188001240231206,-0.00818133913622089,-0.431712694110732,-0.0986977195296055,-0.178660175529785,-0.0472133583666106,0.00827060081504523,0.0803393489932083,-0.0177750305504883,0.0635723164749949,0.236748919896971,0.0473778964568077,-0.111003708192065,0.160483478207608,0.0968598924315981,0.0986370235073621,0.124197454148061,-0.0989463689352613,0.132252858969749
"11432",-0.0137734213126357,0.00455576050410034,0.0166107209937712,0.0245119998256109,0.0584457918226386,0.236930122255866,0.285716919996142,-0.0383350837875247,0.304748901523898,0.00858209688257874,-0.206740423795498,0.0519001701910143,0.0188806381777338,-0.00890370393581904,-0.0894987484759907,-0.00356870112927511,0.0285500188944411,-0.121367040323138,-0.0064022926731806,-0.224028467425857,-0.17496506173196,-0.244822950332489,-0.0919763501832126,-0.0776172094679751,-0.00527845007024428,-0.15312341208895,-0.0855770381487163,-0.0173855896606712,-0.0316921355089229,0.0379257110622512,0.144886997604165,-0.260388154285648,-0.0241615689948299,0.22863352598915,0.201128536579308,0.22759789102987
"11438",0.0069491082935991,-0.036636131403541,0.249764151203487,0.12657469944665,0.00525113855378893,0.802681929967162,-0.160206798833877,-0.0392463642397698,-0.0965621733996836,-0.000115667063156282,-0.0585084944341401,0.0241385088412216,-0.113286388807731,-0.0478238762858931,-0.0674479346283833,-0.144938554394592,-0.00340196654797853,0.00950699629048893,-0.131667593081598,-0.066691729870936,-0.143765093426309,-0.181631823675117,-0.174036722747003,-0.130044086404635,-0.152574959827367,-0.126811823174393,-0.128915615765739,0.0349945777776012,-0.119839130842404,0.0080210613871659,0.278437909989119,0.0165338228827526,-0.16006587649668,0.357890811467554,-0.0481262750534915,0.411600364303827
"11459",-0.144236176730347,-0.164374493204724,-0.141334254866553,-0.192243476803459,-0.258480060603077,-0.122231135758496,-0.206761152662088,-0.171337456706615,-0.00573616585537794,-0.172594646096065,-0.0655375811294803,-0.0459833451086071,4.05257718274279,-0.0498594822013729,-0.0546979755867696,-0.0507266565929815,-0.200441094257287,-0.128448443164039,-0.208605475875548,-0.0583199610914314,-0.286708371511976,-0.0772213701772305,-0.0387487178568714,-0.0230023985517244,-0.0628709709591685,-0.202409060152308,-0.237189738379378,0.0101773647844001,-0.0334433335938016,-0.0515061367675466,-0.17564932400352,-0.0913958670774316,-0.0589628828169383,-0.0215229382059175,-0.191603516322354,-0.0685708868567037
"11461",0.537651458293685,0.120816942633915,-0.340924393030953,0.289470935734958,0.0730199995868592,-0.159497867361673,0.382179049635467,0.139657968181555,-0.292019006940168,-0.022447333891497,0.263020801390748,-0.27432727925212,0.06989861175635,0.248613168297734,-0.197662765738177,-0.0188834863539452,0.0772601076927393,-0.295390323895537,0.0187881070344655,-0.103939838345433,-0.413149050173866,0.339252096223148,0.100039322561582,-0.20013739635365,-0.0244845105542736,0.351339992566969,-0.124725975179825,-0.146858122834215,0.144766046142101,-0.322452072242767,-0.0168793512021738,0.278143345529905,-0.274283621500398,-0.344897138626341,0.340643866434682,-0.201602286219855
"11468",-0.0269241136500086,0.00741690134191881,-0.106268294762615,0.641684498698772,-0.102871417125437,0.0575589432337349,-0.107201904038951,-0.0205272362418356,-0.0402414400538998,0.073820284084765,-0.0377536715837396,0.0238300590353272,0.631353551103662,-0.0383737769867698,-0.0144732243170622,-0.000269222510985458,-0.0757824855995514,-0.02136706632595,0.112565599097479,-0.067244976331829,-0.137276159268123,-0.0539231184235495,-0.0373228197759977,-0.0461106791218172,-0.0540330956435758,-0.107304989898702,-0.0808595018141063,-0.0157841939261587,0.0288107075361779,0.0100593857253353,-0.138162656035595,-0.015586572676497,-0.122680216078001,-0.0417025240667544,-0.0509624749571785,-0.0260920986424809
"11472",-0.0111201597155934,-0.0018462542374563,-0.0304857100966999,-0.0861388511740643,-0.022811104894133,-0.0587659793161648,-0.0398074765567774,-0.0275725699278544,-0.0215913748062782,-0.0413421437051351,0.0504785347330414,0.00359846227540194,0.694550227886529,-0.00403903079136479,-0.0133422713393589,-0.0044324862621902,-0.0463910325085341,0.0930630721667353,-0.0361644149966296,0.0146687270413722,-0.0385086510402292,0.00560503798139086,-0.0546230052927657,-4.01713254906634e-05,0.0546151554248292,-0.124725411650712,-0.0224512488639533,-0.0249428241388803,-0.0451625454948994,-0.023827407979571,-0.0392255440103847,-0.0294120325046257,-0.0490250302817755,0.0177902888837917,0.0363323334252571,-0.0729071069068265
"11475",-0.0202022772122104,-0.0223796269481075,-0.0743050232857336,0.575807483425878,-0.152352140889676,0.160419807847044,-0.0943307474090978,-0.060221598521574,-0.0026115221524474,0.0606780517584688,0.0211472962596901,-0.0184099360342476,0.371923778142536,0.0616576571484736,-0.0571599296902,-0.06617468573409,0.0152195407362344,-0.010158960691652,0.292597541419907,-0.0631536730432306,-0.139893665616807,-0.0435539574691884,-0.0485412633148482,-0.0302166482035072,-0.0789021152871629,-0.0795388080908102,-0.147063733603269,0.000720095783302475,-0.0951382632481939,-0.034793090656168,0.0118377011898121,-0.0477177226230873,-0.13516654254695,0.00996108917518336,-0.00708412903161854,-0.0528999815826524
"11502",0.153144263992087,-0.254732619452486,0.265078583650898,-0.093484191462422,0.208390839742032,-0.210992161433556,0.0547050074897883,0.182537358772093,-0.147566017190941,-0.014989367631599,0.0401772434170685,-0.452710212760534,-0.249280982646173,-0.0595600309326011,0.152777677292271,-0.0200953109624436,-0.214114044601241,0.230191875982839,-0.276942995000712,0.0643253583548414,-0.0638116915088672,0.136435051626736,-0.321790586546237,-0.105429246181118,0.357494107767229,-0.0404347659438891,0.0744037111321551,0.13204447988814,-0.117877869368269,0.0554218859614762,-0.0995768590408691,0.382059858832348,0.0771281804020505,0.201573104110949,0.0942208487919831,-0.118720484543027
"11522",0.0742085596082371,-0.184525303715397,0.089231226208461,0.121177302616812,-0.0346330224532954,0.052412776112718,-0.0864996645978873,-0.329066697692283,-0.32445049345337,0.123110798792466,0.00884790413652588,-0.119257241859864,-0.0186268102798576,-0.124049692754664,-0.0317173333918275,0.135541243764476,-0.0507272021610225,0.0107660633912581,0.255780005444381,-0.544452160578964,-0.0557715374644894,0.229929559261566,0.137191261690094,-0.0231041211553426,0.0193974676682963,0.150095820269705,0.111880111895826,0.191859111708454,0.00730021641397606,0.124319189874283,0.202543997677492,-0.3274777318798,0.0579466473039291,0.0402865813746323,0.107648490801901,0.00288467742257161
