"","WT_00Hr_1","WT_00Hr_2","WT_00Hr_3","WT_02Hr_1","WT_02Hr_2","WT_02Hr_3","WT_04Hr_1","WT_04Hr_2","WT_04Hr_3","WT_06Hr_1","WT_06Hr_2","WT_06Hr_3","WT_08Hr_1","WT_08Hr_2","WT_08Hr_3","WT_10Hr_1","WT_10Hr_2","WT_10Hr_3","WT_12Hr_1","WT_12Hr_2","WT_12Hr_3","WT_14Hr_1","WT_14Hr_2","WT_14Hr_3","WT_16Hr_1","WT_16Hr_2","WT_16Hr_3","WT_18Hr_1","WT_18Hr_2","WT_18Hr_3","WT_20Hr_1","WT_20Hr_2","WT_20Hr_3","WT_22Hr_1","WT_22Hr_2","WT_22Hr_3"
"11364",-0.165306490288435,0.0751022771864202,0.223075348768511,-0.229469951956625,-0.207379311477689,-0.02958715039242,-0.124671247311709,0.110549619822942,0.223662515383943,-0.0865467521805057,0.0301064822243995,0.224837445358719,-0.0370080797156889,0.103464245199177,0.177669220852861,-0.0043569424362413,-0.0509888360310947,-0.0075438369699815,0.0240952646378906,-0.235895001319339,0.250671129507517,-0.0120466281692627,0.0225405909230306,-0.128312635579561,-0.31735840727946,-0.0668073141436302,0.1428685266852,-0.216888734903434,0.226838639405409,0.0518819729363938,0.0287832497763834,-0.0923829521664742,0.196826788489004,-0.269495080268473,0.0579346974614436,0.111137337970779
"11425",-0.0387903824579335,0.0366825655341973,0.0560871595810412,-0.0114683811987016,-0.109809730121384,-0.0333304993586132,0.0291026449112188,-0.0195008250186675,-0.0709410181056377,-0.29717858639106,-0.128086750888864,-0.0992316051721002,0.0555724055079965,0.0174818444792251,0.0929325462526418,0.065626095754145,0.200500071342698,-0.123598366681002,0.0791686235293259,-0.281757599287179,0.0129102717373502,-0.113521049298722,0.0118726733358078,0.0700904133981833,0.0866904750070051,0.0188055655305725,0.0997994769564889,0.225827493436019,0.0315028692514359,-0.128472123041398,0.10861560084951,0.0897419206968463,0.0835263581307106,0.0534519041466537,-0.14763206930096,0.0773300069531499
"11432",-0.107938873584538,-0.0825687230047453,-0.0701041789427647,-0.0811419214272317,-0.031109860831992,0.122519874853614,0.196362814114357,-0.0896677358365829,0.193338605219838,-0.0428069541560175,-0.267138032478022,0.0189449044523223,0.0845324020657204,0.015872028818197,-0.0452091122125147,0.107437124062631,0.138244216379295,-0.0169794207431503,0.137708972212337,0.0167303014188181,0.00982447253968308,-0.142755044435561,-0.000272466835763591,0.0193771995507755,0.00294130213996359,-0.0915746754287204,-0.0231513914361073,-0.0362755927091256,-0.0603750907789753,0.00900354442795256,0.0616161484301455,-0.272019625915549,-0.0492796098379617,0.112228777401453,0.123160580056468,0.140525042451752
"11438",-0.0935581373030817,-0.151500908872539,0.131860293660763,0.00498489545184018,-0.137137413283351,0.67442152556372,-0.300222127094905,-0.120021326183425,-0.186981277654787,-0.0488258915882811,-0.0946815226350783,0.00499743229956582,-0.0580316657766914,0.0238828274452673,0.0153127452040836,0.000649889033673124,0.106234981919057,0.1107979867681,-0.0220636796132366,0.194369097373658,-0.0109371686726551,-0.0406084490633729,-0.0364631185317518,0.00239195565913774,-0.119807632520785,-0.0940608187751053,-0.112639412949314,0.0308619024110429,-0.112394706327495,-0.012772083674175,0.188084218822156,0.00637412859064767,-0.176959318954075,0.265692336712937,-0.135067817054292,0.303818259612748
"11459",-0.0703108505995358,-0.0382772266140333,-0.00638829631027074,-0.0860311606287988,-0.0647125623638971,-0.0162023310178844,-0.0188448921862207,-0.0624901931715786,0.00656003451178834,-0.148447727446617,-0.0927559441995511,-0.0624078175444836,4.0401275470224,-0.188710705501475,-0.183084859270609,-0.209379239119707,-0.266918058865736,-0.183684411231234,-0.205108938154001,-0.258112470859281,-0.261875901387592,-0.241980531870743,-0.21545238905875,-0.175410536838688,-0.132619400481781,-0.163826051149011,-0.15336606370903,-0.0172782848656198,-0.111324329336918,-0.0553830007557168,-0.106386488681228,-0.0882134446088342,-0.0654024922427501,-0.0146744098260996,-0.120573919936658,0.0389473483001475
"11461",0.502880283411484,0.114096479195728,-0.343448696443646,0.260720846833307,0.0944087364698516,-0.194594393586401,0.401131067028309,0.150939114144933,-0.366313651440657,-0.0485671863438164,0.207798161828953,-0.305152756599029,0.111383567618192,0.205095007765977,-0.222602233125305,-0.00943488290653433,0.126428116225974,-0.245061064820912,0.123447616422638,-0.0197944494249211,-0.269971548377868,0.33961170772168,0.0877144455227011,-0.197960131827671,-0.0493684309825412,0.412399163130248,-0.0430840466210978,-0.172485121503065,0.0898895936031934,-0.344857060887979,-0.0459116011643932,0.2712243162447,-0.295097016652778,-0.425168432392302,0.316185346532576,-0.216480864599528
"11468",-0.0393770688352569,0.0036640112453798,-0.108732295897493,0.630845140154118,-0.0980913690429742,0.044611314203641,-0.103161735775662,-0.0180861054283802,-0.0650958244782785,0.064843548366476,-0.0557900465168248,0.0137769097192886,0.645299065635131,-0.0511739800946867,-0.0212211406765017,0.00478281765952104,-0.0586315945318614,-0.00396533194522155,0.147327563371763,-0.036857584560671,-0.0899620606842869,-0.051820067951635,-0.0392941452297175,-0.043551864715894,-0.0614684627281461,-0.0874645163474323,-0.0547189555309031,-0.0239758126175492,0.0114993607740057,0.00265537758047714,-0.148651027406897,-0.0179257770911478,-0.12952409506914,-0.0684788346722463,-0.0599511418607589,-0.0323342690202356
"11472",0.00707126891925187,0.0257417599897141,-0.00126723282293388,-0.0613902308113674,0.0175063810673591,-0.0336415198773666,-0.000590263085418194,-0.00487653703791982,-0.0140817772616641,-0.0344339810468873,0.0482326359169368,0.00207974652986905,0.689154855878477,-0.0310850040662322,-0.0393512175040621,-0.0392080625433561,-0.0639210753212086,0.0778771674375168,-0.042261161229609,-0.0338526929280057,-0.0425327093221445,-0.0298904207359285,-0.0918599167006415,-0.032995466901621,0.0412271754843042,-0.120414731502447,-0.00974750922265421,-0.0291767229702589,-0.0583385430523346,-0.0231957651898557,-0.0224135182488937,-0.0282740488535686,-0.049049298588354,0.0245181737551778,0.0532254032160616,-0.0487851613699352
"11475",-0.0353677033329532,-0.0253005225629874,-0.0753941404253929,0.563272275645791,-0.143001566673903,0.145115354050362,-0.0860439562593863,-0.0552891799846292,-0.0350284121600141,0.0492830228088082,-0.00295125618943929,-0.0318619479059737,0.390024346545306,0.0426560685871652,-0.0680538613254073,-0.0620663616027622,0.0366676189383683,0.0117968506296854,0.338265400059089,-0.0264556262813812,-0.0774167636797092,-0.0434121182892795,-0.0539353162555399,-0.0292805571172686,-0.0897664440547044,-0.0528924810896681,-0.111432106240929,-0.0104646009459877,-0.119090394621504,-0.0445697255517312,-0.000824006645503545,-0.0507365076750992,-0.144248929812994,-0.0250641737442199,-0.0177499559907676,-0.0593823208454396
"11502",0.129224029482564,-0.264156042007843,0.257778937941341,-0.115198047314471,0.212833754076664,-0.236484786190579,0.0579452410642053,0.184595303180408,-0.192422351214623,-0.031610641116841,0.00839679798860956,-0.470397319564789,-0.223994197759614,-0.0795642912121798,0.143409272556446,-0.00764645875337561,-0.181923609039283,0.262592581388172,-0.214647260276945,0.12310880420845,0.0205500855181383,0.143723059245195,-0.321558068273262,-0.0975869771507395,0.345641378517988,-0.00565981951661554,0.119517235034643,0.117932673400078,-0.147276710906484,0.0422202301159698,-0.119872752643055,0.377794942494281,0.0649861840738943,0.153384638904262,0.0765780534743102,-0.132213869724921
