"","Mean","SD","Range","pANOVA","Mean_WT_00Hr","Mean_WT_02Hr","Mean_WT_04Hr","Mean_WT_06Hr","Mean_WT_08Hr","Mean_WT_10Hr","Mean_WT_12Hr","Mean_WT_14Hr","Mean_WT_16Hr","Mean_WT_18Hr","Mean_WT_20Hr","Mean_WT_22Hr"
"15185_Hdac6",-0.11810689744277,1,4.24769784940465,0.304742587124683,6.67984186482802e-15,-0.844717132344841,-0.509386434822204,0.157915065218423,0.221094267364629,-0.0168653553174446,0.293628471288489,0.278278362737845,-1.48520535264251,-0.616968955265125,0.672176641812083,0.43276765265741
"15186_Hdc",-0.945174859897904,1,4.30986736941695,0.0560268602062466,1.48029736616688e-16,-0.580897144154189,-2.39294423988188,-1.65972141030739,-1.63877830026628,-0.872549343245143,-0.892476057141213,-0.312060363792564,-0.473373130916332,-0.0946853250900539,-1.51873656608431,-0.905876437895482
"15191_Hdgf",-0.0123501332220613,1,3.95669907723358,0.0375160071307789,9.25185853854297e-18,-0.796260736509569,-0.861000812928202,-0.896941262131665,-0.433977969891023,-0.344033999315143,-0.125951945282775,1.25747680634881,1.26503122204565,0.607459428904342,0.141879523405591,0.0381181466892477
"15192_Hdgfl1",0.0633692401371517,0.999999999999999,4.86813831312922,0.209005259191943,1.76363553390975e-16,-0.0344105594487913,-0.598361394859411,-0.151873765468407,-0.0421635558678159,-0.325838260459466,0.165999087711248,-0.93811256670094,1.16730388549868,-0.260415715334636,1.29230767707651,0.485996049498848
"15193_Hdgfrp2",-0.667358266388364,1,4.42144263248014,0.130453390990365,-4.46864767411626e-15,-0.41650509885397,-0.0355946643246196,0.210091065117673,-0.757693588936734,-0.388864828946237,0.209915968385227,-1.29744177361458,-1.15914036880024,-1.69200975327481,-1.29023779376532,-1.39081835964676
"15194_Htt",-0.504735989267036,1,4.92150420887554,0.475177149678448,4.56579218877096e-15,0.175065871611146,-0.683568256264138,0.177822404943102,-0.625733066355766,-0.01695528049471,-0.971756014611517,-0.0308419672802657,-0.656679053761777,-0.999113307679688,-1.70473383059955,-0.720339370711276
"15200_Hbegf",-0.825245182680321,1,4.91393357597896,0.679483172996175,6.34214902817121e-15,-0.426142639685291,-1.21151871374583,-0.621426365684868,-0.562303188996505,-1.21544337857953,-0.959770454977488,-1.40344748432304,-0.584395253947517,-0.274979742542019,-0.803543474177831,-1.83997149550394
"15202_Hemt1",-0.193584481364511,1,4.51776418793879,0.483901449009985,-3.33066907387547e-16,0.991890319631841,-0.0691175296648613,-0.151628413734377,-1.24929690464965,-0.224363126705605,0.0298173218497667,-1.01134490011743,0.156223214150569,-0.424285825665506,-0.472971157734954,0.10206322626608
"15203_Heph",-0.0399513285874803,1,4.28926186502215,0.156011246984468,-2.12792746386488e-16,-0.514692628847113,0.290598928085021,0.1430223828896,-1.01449386983712,0.405465021798235,-0.307333667351636,1.12827563919182,0.103227678931695,-0.889254406427352,-0.700365103172085,0.876134081689177
"15204_Herc2",-0.328595709395317,1,3.67577441572493,0.822896472660487,-5.60662627435704e-15,0.247396638036892,-0.087069726012047,-0.366285930064093,-0.897873627661235,-0.210855836598285,-0.22318567456369,-1.10088675087013,-0.811428197242381,0.467870528617678,-0.250908300748565,-0.709921635637941
"15205_Hes1",0.1581768156071,1,4.87955788286806,0.0295218701874792,-3.4231876592609e-16,-0.209305260992222,1.51514739377744,0.355209409906768,0.481915644490457,-0.526982748382156,-0.760549373610006,0.437112511920809,-0.00748718658903832,-0.881520231287347,0.0812791697982834,1.41330245825222
"15208_Hes5",-0.656851469385753,1,4.13581693930459,0.0961645924423094,1.03620815631681e-14,-0.502040962475011,-0.401225552513334,1.15835917089252,-1.0430584539023,-0.879473380150306,-1.12473464293069,-0.540086708646346,-1.06184863129273,-1.34672633618731,-1.35376538096825,-0.787616754455289
"15209_Hesx1",-0.702031140113341,1,4.23220163351454,0.122547147651515,-8.30354303834232e-15,-0.718725981167268,-1.88043970492725,-0.727663703383125,-0.978205171881047,-1.12748414931624,-0.0962231370473867,-0.483302574715331,-1.38125841095608,0.713686627151943,-1.10590050098643,-0.638856974131879
"15212_Hexb",0.15516779348049,1,5.39568487059816,0.545598623375127,1.99840144432528e-15,-0.384956354777835,0.349883719472846,-0.145823305084963,0.478711264294419,0.688701911215731,1.25725699332907,0.0304302012573767,0.256558076118205,-0.957565617309473,0.391268157233001,-0.102451523982504
"15214_Hey2",-1.07397142015656,1,4.58145665793775,0.279225654255724,9.25185853854297e-18,-0.68524694837263,-0.695567439368838,-1.52591824756304,-0.870342710804471,-2.45610858822046,-0.726809360482325,-1.12353127796122,-1.06177660085897,-1.83648650107365,-0.822049543697249,-1.08381982347585
"15216_Hfe",0.0640157014483168,1,4.16955685912185,0.352412723697084,-3.99217695938129e-15,-0.32252372600274,1.13649870753709,0.649931603618328,-0.340532856467139,0.524999154061633,0.40097187546022,-0.625397699184638,-0.560734549066914,-0.699584002061015,-0.138755164352931,0.743315073837911
"15218_Foxn1",0.991506931193805,1,4.80787513835138,0.803021558897546,-9.6681921727774e-15,1.14827428869837,0.885890307758745,0.945177406349888,0.888865682595108,1.10915361955364,0.830349977480048,0.807318372265264,2.03052802721269,1.16987330602896,1.444048587246,0.638603599136948
"15220_Foxq1",0.507891272483054,0.999999999999999,3.15414309428227,0.151843666414959,1.36927506370436e-15,-0.0763007980001703,0.023792423697046,1.01145192164964,1.44950712565498,0.285339188013456,1.6769671343075,-0.661822567476083,0.65567162611226,0.495958654273585,0.927041173339443,0.307089388224992
"15227_Foxf1",0.651939787675017,0.999999999999999,4.55455617799151,0.904429081377652,-8.16476516026417e-15,1.38306090381974,0.886824640426221,0.741032428778648,0.0924535976301606,1.08576831305957,0.506716833165345,1.16156529087378,0.272120508004576,0.786884921530463,0.357462290432428,0.549387724379276
"15228_Foxg1",-0.318117940225137,1,3.85111262646522,0.0506936554546493,-1.85037170770859e-17,-1.23528051945462,-1.74403244727769,-0.057605998978773,0.617900136414438,0.480338743364373,-0.696469521487732,-0.0441790368107791,-0.939280972822333,-0.385916880376604,-0.333508415140258,0.520619629868334
"15229_Foxd1",0.365261286894219,1,3.6553593485138,0.219291397845382,-9.28886597269714e-15,0.975123224582216,-0.089281082190197,0.998078874732125,0.105514006224751,0.0118877473990457,1.87088548721762,0.104448208182074,0.728841892259619,-0.200452016487617,0.240214481925833,-0.362125381114833
"15234_Hgf",0.976371862661505,1,4.46565286125919,0.64995389263573,6.34677495744048e-15,0.625215080327577,1.08502013327653,1.44759891329049,1.05249529841934,0.598679829619682,1.56920140078652,1.00221065009623,0.313478119255263,0.968362535020014,1.87167540032564,1.18252499152077
"15235_Mst1",0.173062477311527,1,3.71976284945644,0.3399293435662,-6.00445619151439e-15,1.14117777320671,-0.592590018792783,-0.761134406458273,-0.0540206370722727,0.931250303565859,-0.321832037830566,0.829560546749809,0.572815191646327,0.505567683436365,-0.0923261797235243,-0.0817184909893251
"15239_Hgs",-1.0144216640389,1,4.04876702303699,0.315547896100627,5.32907051820075e-15,-0.590061721276742,-0.45781229902102,-0.617514784548918,-1.11337174466247,-1.45575130211082,-1.98259932223146,-2.01522502629963,-1.43396351209138,-1.13368163731163,-0.714160315611513,-0.658918303301179
"15242_Hhex",-0.00970197240041253,1,3.74896589644244,0.235669045333504,-9.99200722162641e-16,-0.785640236128425,-0.87137119589078,-0.311494457842817,0.0193067040751677,0.0190415020961147,0.9604319138346,-1.07586549525107,0.571250956260746,0.65460688496624,0.300768511134387,0.402541243940886
"15247_Hiat1",0.355308561910333,1,4.43529505072934,0.144415205312717,-6.99440505513849e-15,-0.0899347438868116,0.256353814211872,0.411948879962946,-0.319148958394793,0.231124332962203,1.84764166312592,-0.0206929499208603,1.10285464251285,1.08534522334905,0.279434412200519,-0.521223573198879
"15248_Hic1",0.0542524966026802,0.999999999999999,4.54672972015907,0.410862825335744,5.25505564989241e-15,-0.443441381987529,-0.150424971068095,0.0867510652993093,-0.413059983890028,0.73084729081927,0.197108582778895,-0.331548915823565,1.22330117217663,0.716609318540129,-0.906678309076906,-0.0584339085359527
"15251_Hif1a",-0.511973474482498,1,5.48011339991856,0.506319831627654,4.00605474718911e-15,-0.165318199542981,-1.39353592630961,-0.766057925935745,-0.395122824569818,0.142065678290727,0.526306152877777,-0.55984589559812,-1.08164607543615,-1.13087170543636,-0.479758601193654,-0.839896370936044
"15254_Hint1",0.0558641319037496,1,4.12057099061142,0.638664167600968,3.95979545449639e-15,-0.495682034614579,-0.431825661942118,-0.845057131075395,0.531891778505474,-0.369926572723217,0.53654032670768,0.844078489348612,0.414210110860064,0.223130313706071,0.548039366997367,-0.285029402924966
"15258_Hipk2",-0.574823298801466,1,4.84717929627517,0.511095816054939,3.31216535679838e-15,-0.705931940623686,-0.814886713602097,-1.13933607635754,-0.62350143635336,0.010344062303456,-1.3782154918089,-0.211107419383728,-1.25509297590903,-0.873811644389095,0.479731045116242,-0.386070994609864
"15259_Hipk3",0.561431477213185,1,4.76010618461453,0.478768023659781,-7.99360577730113e-15,0.481159107293527,-0.244294067401468,0.517181252309939,1.0372131779665,1.97145657929138,0.443409281460975,0.625765991604004,0.606675118585716,0.924913924917741,0.313228531965216,0.060468828564699
"15270_H2afx",-1.04402972223823,1,4.45692645224076,0.00621164901407685,3.2936616397213e-15,-1.30308640593545,-1.63043693547233,-2.03572568668729,-1.86555140407526,-1.32499976097215,-1.7159740087829,0.395773522526018,-0.0556915836750272,-0.531203055897337,-1.29585416556591,-1.16560718232115
"15277_Hk2",0.0417320423883091,1,5.72470828560158,0.772858472285158,-9.25185853854297e-18,-0.142365314639787,-0.0387299156766674,-0.0174421080850077,0.656076335834762,-0.195212669150548,1.24761935285146,0.221388236760334,-0.500834130588834,-0.56752600332354,-0.046396503725408,-0.115792771597053
"15278_Tfb2m",0.221700864972421,1,4.24071186157678,0.376978645086609,1.67458639547628e-15,0.133944614338746,0.825867846638907,-0.336808150914815,0.00693344917462134,0.573464050187387,0.348706562116693,1.4296903430546,0.400696494886644,-0.574513909999317,-0.698091158695249,0.550520238880831
"15284_Hlx",0.872648665603321,1,4.88479076773946,0.309590959282515,0,0.667762653957086,1.19133099877024,0.995953668322723,1.21492643117562,0.82840226447448,2.0109743527306,0.461004698283754,0.270215368581726,0.634514544658612,1.88060363024839,0.316095376036618
"15285_Mnx1",-0.565628086918738,1,4.38418723687145,0.260346182501974,9.68669588985449e-15,-1.12176495380958,-0.414732096399298,-1.61473207829463,0.25080593948484,-1.43697431420479,0.433642496834401,-0.766681663354109,-0.226924805221088,-0.363836104371147,-0.778352081908329,-0.747987381781133
"15288_Hmbs",-0.765854639367153,0.999999999999999,4.75160524789949,0.563059654462486,6.73535301605928e-15,-1.01111316910168,-0.858948562391805,-0.369721658260663,0.0143760166223044,-0.755072626900431,-0.39242839220767,-0.508173756807723,-1.41452631247203,-1.55548499853272,-1.60583791829186,-0.733324294061572
"15331_Hmgn2",0.66272660246268,1,5.35720521585604,0.00130946963701989,6.01370805005293e-17,0.458245794214184,1.04154183156566,0.602203043997821,1.40527847482965,1.83337141107945,2.21213271876261,0.974584369287656,0.0924385684290282,-0.256609880075486,-0.331060262851937,-0.0794068396864777
"15353_Hmg20b",-0.0207836460522324,1,3.81276822631601,0.320951696424953,1.85037170770859e-17,-1.08211474036814,-0.853564284081996,0.252161904046544,-0.516108636886789,-0.341383923459773,0.356511966095636,0.155668394526577,0.443017624262088,0.892554515516431,-0.3359094107932,0.779762838515827
"15354_Hmgb3",-0.578176062580696,1,4.02025788786211,0.801813058995904,6.42541575501809e-15,-1.33322118188047,-0.362056612452746,-0.397026613164783,0.0768047821643156,-0.581002737003153,-0.517523705687533,-0.656919135777538,-0.230333584366544,-0.956627386683666,-1.50217555021666,-0.478031025899582
"15356_Hmgcl",0.691859544548444,0.999999999999999,4.36296338634856,0.278246841872588,4.32986979603811e-15,0.393893606124296,1.33250906212037,1.52952371594065,1.43493177688736,1.43224169389489,0.251263330428027,0.648533509566787,0.576308373317575,0.805188936057518,-0.418471545393872,0.316392075637711
"15360_Hmgcs2",-0.422572470622505,1,4.55397493693337,0.207186880491917,-2.33146835171283e-15,-0.826905311044145,-0.200825270931344,0.319351310783342,0.537090840862891,0.526235420812549,-0.945305125081603,-1.29002782458726,-1.27866750127876,-0.514370194245896,-0.618632717055008,-0.778813275704831
"15364_Hmga2",-0.454583749421319,1,4.36398762140688,0.998557875859062,6.56881956236551e-16,-0.192628789336687,-0.810710965066356,-0.337939499524786,-0.330980958473519,-0.689141159641387,-0.570436635825748,-0.153497229071938,-0.600726755695945,-0.571173422525293,-0.351447255683116,-0.846322322211052
"15366_Hmmr",-0.0684217515482323,1,4.24100273072286,0.28130857216931,1.03343259875525e-14,1.05056423687185,-0.224375956751878,0.605075126166832,-0.337525296666754,-0.546694261802901,0.8337043794243,-0.467396500925371,-0.105400183267755,-0.890861692738619,-0.86697331510468,0.128822446216181
"15368_Hmox1",0.0672528179637788,1,4.98752596963559,0.805469015712387,-2.00071440895992e-15,-0.695488856308251,0.429003852526897,-0.702414656510485,-0.113583123316625,-0.253385347398845,0.889411261970778,0.236051058892683,0.427539540484139,0.184740773394422,0.523768587294022,-0.118609275463386
"15369_Hmox2",-0.0955738544850591,1,4.1497423852006,0.0474439974678334,-3.98755103011202e-15,-0.120556934423994,0.224513025018348,0.132784437674833,1.06510924759005,-0.10728072195272,0.223776697267841,0.544347024284208,0.011669679197432,-1.5683111696944,-1.40274899064092,-0.150188548141384
"15370_Nr4a1",-0.711678061842212,1,4.95035612195443,0.549576271104667,6.25425637205505e-15,-0.651910471551253,-0.0444102595745893,-1.08965830975928,-0.368722023573187,0.00993387385220987,-1.05912625630175,-0.366603771060584,-1.0252342161001,-1.72593753863133,-1.14137288834284,-1.07709488106385
"15372_Hmx2",-0.151908922724367,1,4.43587574538972,0.177591132042255,-6.7168492989822e-15,-1.06770823244789,0.03804966023738,-1.67379875947782,-0.309032773501568,0.335976568441219,-0.501502247748003,0.493390137443569,0.677650928643878,-0.00463549160253598,0.0625791366340641,0.126124000685318
"15373_Hmx3",0.599748000341535,1,3.85194248141141,0.94920864461711,1.0343577846091e-14,0.837787822480468,0.64779074948476,0.544019565631093,0.727264008754231,-0.158657944612737,0.324183948668574,0.829188319480356,0.685305359887917,0.60669782239699,1.34694765782923,0.806448694097528
"15374_Hn1",-0.845212634743371,1,4.22707179352942,0.111246456936616,9.94574792893369e-17,-0.813213184106415,0.00933242531195666,-0.639443424797799,-1.18866383319509,-1.43847132243004,-1.03436294884496,-2.36341517388667,-1.27799667979662,-0.638782976237262,-0.769910730658939,0.012376231721394
"15376_Foxa2",-0.331723041724731,1,3.72926407788837,0.01751349914951,-3.6822396983401e-15,-0.980750774179394,-0.352462042385304,-0.981457556090903,-0.553793918320996,-1.48452472693442,-0.6065198489196,-1.1911900398891,0.659750623740703,0.946643498506829,0.384448972323326,0.179179311452087
"15378_Hnf4a",0.292632644987468,1,3.69893545201283,0.00092334588303916,-2.68303897617746e-15,-0.435198103357397,-0.637281789337779,-0.76107347955762,-0.462570189567526,0.152157482529998,0.560329791196974,1.80306466236526,1.7675321412124,0.526453446877511,0.642837509806163,0.355340267681637
"15382_Hnrnpa1",-0.0231197776273275,1,4.38204918406199,0.0958604156986761,4.32986979603811e-15,-0.0129835918233065,0.477958473995564,0.652541414048272,1.00808316513834,-0.21164993545898,0.248224249925539,0.353281215013699,-0.490217535025149,-1.4745650713615,-1.02205211884109,0.193942402860678
"15387_Hnrnpk",-0.198913753632996,1,3.3126248008595,0.84856257498742,1.85037170770859e-17,0.095529518997359,0.28967143757601,0.277280246583829,-0.235452518403171,0.0140818029252837,-0.0863007667977164,0.174849052988893,-0.496522779981305,-1.12159173553605,-0.976994691373989,-0.321514610575097
"15395_Hoxa10",-1.09875274906925,1,4.66368291554102,0.466939515441374,7.37373125521875e-15,-1.10518761143568,-1.6824046149843,-0.37092385212252,-1.55968259699579,-0.858216937193199,-1.11828715268165,-0.956906714098872,-0.851765659361541,-0.985321884395566,-2.09878289030238,-1.5975530752595
"15398_Hoxa13",-0.230194205236827,1,5.29791506657931,0.764516729445529,-8.59920497077911e-15,-0.757879685797099,-0.488884545023929,-0.0749864393503453,-1.33102136969181,-0.0969077809247453,0.208445884530202,0.426259038367526,-0.0307091921615073,-0.303905118654887,0.270057408426551,-0.582798662561864
"15399_Hoxa2",-0.355195812564785,1,4.34534246007179,0.93808973623842,-1.06581410364015e-14,-0.440730236000733,-0.123740032269426,-0.605277513778835,0.090662793619177,-1.34022739067194,-0.579510824250575,-0.722066532128987,-0.250356346160586,-0.147828890851647,-0.177011164805731,0.033736386521867
"15401_Hoxa4",0.15700102650689,1,4.65112000714895,0.520028287496138,-6.47630097698008e-17,0.238078886737869,0.377085688559126,-0.989701239372875,-0.289059376403384,0.808890436025901,-0.0167669166011017,0.121956660277566,0.953505091710363,-0.201316289190201,0.962001839987947,-0.0806624636485315
"15403_Hoxa6",0.562278379553389,1,3.83574644147301,0.733612950105603,-3.51570624464633e-16,-0.397192470421224,0.834188726899225,-0.0495257727396439,0.617064357648027,1.09175092481693,0.871667690053554,0.194651081194374,0.882023719346191,1.16994951335321,0.601988233371665,0.930774551118359
"15407_Hoxb1",-0.81046852779401,1,4.36728203857795,0.326608613514819,6.66133814775094e-15,-1.23861971625942,-1.01348998755986,-0.647992685432951,-0.79309935699853,-1.04282726174886,-0.898487872738989,-0.324244581190376,-1.65439659291947,-0.58187098283775,0.285790184868813,-1.81638348071072
"15410_Hoxb3",0.931690057871181,0.999999999999999,4.50179851426935,0.211564343526091,-3.23815048849004e-16,1.59270245924144,1.54490587338765,0.202820400823793,0.751657059075891,1.63157960108194,0.845408171693775,1.5697736710986,0.720681381225425,1.31333965571671,-0.192058897720794,1.19947131882975
"15413_Hoxb5",0.198978228976363,1,4.44722315306687,0.575703157351508,-6.0113950854183e-15,-0.0691639584249647,1.67401319354968,-0.074071951739898,0.196255153738034,-0.40975286293778,-0.0792382604924666,0.708494666554794,-0.299000119054674,0.303908112369591,0.155118420295736,0.281176353858308
"15414_Hoxb6",-0.831931199457743,1,4.25322156131569,0.564944480396202,-9.99200722162641e-15,-0.89848338657873,-0.340553255866283,-1.4760386201716,-1.11990072378264,-0.552388925193271,-1.88689592106247,-0.494783476150126,-0.959321205508064,-1.37906752358595,-0.488434178159413,-0.387307177434358
"15415_Hoxb7",0.760477746004482,1,5.12586190143771,0.5465549774223,-9.25185853854297e-18,1.11484313864245,1.02220924646959,0.864055574972607,0.813351464738242,1.17281124197422,0.176061931707418,0.074797552686163,1.2174740114147,0.891601212163755,1.72724810126037,0.0512794760242613
"15421_Hoxc12",-0.369069210185507,0.999999999999999,4.87144217627257,0.653424798171615,1.64683081986065e-15,-0.450908684001485,-0.318466374066047,0.360339235521041,-1.1967884142526,-0.206805410186064,0.363208301954077,-0.603977255320301,-0.725873807555955,-1.15437275644541,0.158108823160621,-0.653294181033961
"15424_Hoxc5",-0.806972697174745,1,5.28050886717478,0.399529344352673,-6.93889390390723e-17,-0.873623860858126,-0.853672446215411,-0.891714521803601,-1.00811500308703,-1.66992306807505,-1.79800494756898,-0.711634913992112,-0.346823814126013,-1.21869029649231,0.197033141497523,-0.508502635375823
"15430_Hoxd10",0.40183131267141,1,3.79590764880845,0.612838744095329,2.35922392732846e-16,0.215102340654491,0.538164101544685,0.635055413151188,0.947230509815944,-0.011975330648,-0.531632103009437,0.423854127177478,0.425124238003774,0.044363156718693,1.6114077497702,0.525281548877909
"15431_Hoxd11",0.884419058025484,1,4.69675284995608,0.662238210816899,-4.9960036108132e-15,1.53486803959017,0.650894828681649,0.922872060548336,0.890267523147976,0.607652903596612,1.10018283633367,0.888568058843328,0.864964387945379,1.09483267093014,0.139356072981451,1.91856931370711
"15432_Hoxd12",0.576841661117281,1,4.07407684386278,0.90231361644527,6.30976752328631e-15,0.198722401463877,0.299880438068993,0.666282033996217,1.02480813652184,0.824938818543174,0.864927974359103,0.806970459811351,0.305538559541991,0.0515347820648933,1.44220928680705,0.436287042228877
"15436_Hoxd4",0.766569278843573,1,4.31986572078149,0.573322431248576,6.47630097698008e-16,0.179741356194916,0.780862704097298,1.24886502710447,0.607562591042468,1.0510881901173,0.674060758317319,1.22070759280636,0.407270601972035,0.0701175324678501,1.81753477861534,1.14102021338752
"15438_Hoxd9",0.510049115033138,1,4.27660320183775,0.108255735987857,-5.10702591327572e-15,1.09786648428825,1.82784682538258,-1.00447950118492,0.53832552211217,0.924173203519705,0.588891156865692,0.216840019303392,0.124103816570097,0.412334442468893,0.411618584061833,0.983068827009972
"15439_Hp",0.263286981493425,1,5.55113613324902,0.494497216183851,-1.99840144432528e-15,-0.048694176607252,1.08751642039404,-0.21429380555578,-0.215200660666609,-0.272017104789341,1.67007225794481,0.215397803082295,0.344486656695731,0.267443400751795,0.198285841424255,0.12644714524715
"15441_Hp1bp3",-0.051255099670537,1,3.74249985924833,0.698331491662382,-2.368475785867e-15,0.101809073809652,-0.296519633301693,0.794794020192891,0.219372297143929,0.590018309615679,0.461260605481203,-0.193228314241067,-0.855311976296891,-0.353536667289103,-0.274455353994362,-0.80926355716668
"15442_Hpse",-0.246795510456216,1,4.60719329895262,0.235418198065426,2.95134287379521e-15,-1.43648095595062,-0.26778812356865,0.052596876809155,-0.505125423721457,-0.275034442509845,1.20264468629747,-0.167316690159186,0.312324488297145,-0.607469501351669,-0.439420037366974,-0.830477002249974
"15444_Hpca",0.295344909944001,1,4.29004990124575,0.909042644117791,-1.43403807347416e-16,-0.519813002232483,0.785978270952481,0.41766097384279,-0.0973461889796792,0.664714648629912,0.0634259038415323,0.553342114395417,0.604194601175842,0.214530435989094,-0.0616935663797771,0.91914472809288
"15445_Hpd",0.00211670366873027,1,5.04680002426896,0.264961566315794,2.67378711763892e-15,0.194053081679669,-0.76422205500512,-0.509271014359314,-0.113434281079413,0.0159344400403644,-0.8819160378775,-0.106492544824205,1.26308046498162,0.123689118729156,1.04015607114963,-0.236176799410127
"15450_Lipc",0.0951929755741618,1,3.95613151325679,0.0605409921818404,6.67059000628948e-15,-0.31514251262503,0.31051252869678,-0.122656623410895,0.444706161240392,0.239089334000212,1.52956452659436,0.599620869397353,-0.736319247344761,-1.11544661983081,0.807438836537852,-0.499051546365511
"15451_Hpn",0.585683409798838,1,3.66394499332519,0.0090910720244816,0,0.00366274877767668,-0.60642840022658,-0.18969015996337,0.804121560409409,1.03850572424379,1.51429255607324,1.99955383922072,1.42738166744671,0.638006375960191,0.377654805329128,0.0211402003151397
"15458_Hpx",0.588019662605961,1,5.62432951420136,0.570095933337781,3.33992093241401e-15,0.593000613699098,1.24888155629881,0.817444275707988,0.229056891880392,0.0894565444646753,1.65153629399572,0.381293477639772,-0.0823361244456177,0.179915964988362,0.8083181035709,1.13966835347142
"15460_Hr",0.0568616816280835,1,3.97059801200894,0.674866175059462,-7.69754630406775e-15,1.26117835981214,-0.0263372569173243,0.250545983012145,0.255402983638453,-0.884931832421902,-0.226534613718711,-0.613897515781868,0.23696690379633,0.168182197743436,0.152448252052568,0.109316718321739
"15464_Hrc",0.283722000360862,1,5.4464405189982,0.437156627153862,7.29046452837186e-15,0.64778808799604,-0.422084145127726,0.19563970375921,1.81140743124817,0.0789371401238853,0.014291621054323,0.561297863169863,-0.111148824883631,0.704954572213335,0.015698568204748,-0.0921180134278753
"15465_Hrh1",-0.126263688118054,1,4.40845731289216,0.964767371666739,-6.99440505513849e-15,0.104367688182007,0.277333667747243,-0.366072385255938,-0.662096368447593,-0.528807028349453,0.579037251106277,0.0951836538687987,-0.632127414372941,0.01611234090034,-0.315117107158582,-0.0829785556367951
"15466_Hrh2",0.901425404839343,1,5.20228863063627,0.450793425116451,6.66133814775094e-16,1.23715460339129,1.18791309754555,0.50128464646683,0.879067926098203,0.858698458462648,0.426718937614715,1.18038924013061,0.490885819145374,2.33924679074855,0.985074795204619,0.730670543263728
"15468_Prmt2",-0.214274092001004,1,5.41964523967234,0.441493958393184,-6.86950496486816e-15,1.43075720179874,-0.395863145566779,-0.147714567181453,-0.507968614771428,-0.714932557918457,-0.660887016730277,-0.500237203102143,-0.571009356074827,-0.382184494151898,-0.348656930086055,0.227407579772536
"15473_Hrsp12",0.13430713093487,0.999999999999999,6.12639809531163,0.727155162261715,2.99760216648792e-15,0.085677867484819,0.372241871857248,0.507480040837819,0.158981037100956,0.291015093167488,-1.25552577395237,0.692860060603945,0.169297945174931,0.00587141109901601,0.665124632936237,-0.0813386150916424
"15476_Hs3st1",-0.45774582159124,0.999999999999999,4.57961914886276,0.415537527530153,6.99440505513849e-15,0.197034574909309,-0.743148384114934,-0.286447603868492,-0.704109890488531,-0.765678767006394,0.396690609463213,-0.560992363945274,-1.66058840946571,-1.13459607428893,-0.315496210741133,0.0843826604519903
"15481_Hspa8",-0.0183369160117068,0.999999999999999,3.91956035355156,2.27273551418165e-05,-7.28583859910259e-16,0.414556208678367,-0.0397563260042303,-0.690559357000053,-0.839290252027945,-0.411655301615694,0.044625545587019,1.01836633870991,1.61450946553097,1.02110135155106,-1.03626946375049,-1.31567120179939
"15485_Hsd17b1",-0.0852446491885602,0.999999999999999,3.81571837402639,0.02896904280894,-6.34677495744048e-15,-0.96584395821416,-0.585624843442073,-1.12796256270648,-0.510982302392129,-0.155250935752601,-0.419621497036381,0.15698519553533,1.36971837642306,1.09861888718217,0.375571298554275,-0.258543448413728
"15487_Hsd17b3",0.59861651960924,1,4.42596517669937,0.113642349818742,1.53580851739813e-15,0.811559247960833,0.074897376866166,0.14234281573124,0.888238610001188,-0.0241377991774873,0.891802580349549,1.3711565922032,0.163618638719901,0.452678233791725,2.26949311819139,0.141748820673175
"15488_Hsd17b4",-0.081180493556995,1,4.41311635000887,0.76289244135026,9.52941429469926e-16,-0.922804421954015,-0.459132089397784,-0.0201473290156067,-0.0263901633584677,0.253686086478132,0.150395554623505,0.372867469387323,-0.390460911626297,0.955153654457937,-0.316398195104162,-0.570935577174506
"15493_Hsd3b2",-0.314758402677995,1,4.60551251872931,0.85667929386915,2.59052039079203e-16,-0.316204267753707,-0.0883936712496533,-0.318155352825693,-0.080113456553886,-0.634221617001146,-1.19995063048696,-0.401747451300593,-0.356491795118441,-0.980510664816161,0.388127925749182,0.210560149221111
"15495_Hsd3b4",0.107786704553661,1,4.33717185590524,0.496795059948985,-5.6621374255883e-15,0.428903131608623,-0.078349536282559,1.12322541396413,0.164076314125732,-0.190085129262833,1.03362154566574,-0.153898951680785,-0.302628449421281,0.483020852546059,-0.429441616394079,-0.785003120224809
"15497_Hsd3b6",-0.628690044259167,1,3.34841985114419,0.564903776921475,5.68989300120393e-15,-0.0296550857500636,-0.797414569301862,-0.159295899806084,-1.41696541483701,-0.893192481386533,-0.488240263137332,-0.700768377679464,-0.599713997634759,-1.70122677734214,-0.812976810247283,0.0551691460125187
"15500_Hsf2",-0.206345709148578,1,4.35261178915775,0.839971195826076,-2.99760216648792e-15,0.184459930855721,-0.055646019723041,-0.844759575605012,0.275116571321174,0.541952484945472,-0.887189665643833,-0.84896614971503,-0.1521322432071,-0.476071572309082,-0.09257775305113,-0.120334517651076
"15502_Dnaja1",0.389699053947872,1,6.37078538566255,0.725044858364765,-9.25185853854297e-18,0.56462468621444,0.438528221924476,-0.534622874607214,0.0897440949993247,0.30859006224578,1.36084872300663,0.50890703608673,1.12012861262842,0.404554045017331,0.477075845722961,-0.0619898058644157
"15504_Dnajb3",-0.0346215965304653,1,4.80914658365489,0.914611252928239,2.85882428840978e-15,0.363191185652827,-0.464549413659728,0.0370916326273917,-0.115877109315992,-0.254929640495194,0.687318362349484,0.627270460784317,0.139216895873259,-0.511338563236971,-0.553361136686317,-0.369491832258663
